,Unnamed: 0,mode,prefill_batch,prefill_len,decode_batch_size,decode_len,cu_mask,avg_duration_2d_us,avg_duration_3d_us,avg_duration_reduce_segment_us,avg_decode_duration_us,avg_prefill_duration_us,decode_in_isolation_us,prefill_in_isolation_us,baseline_avg_decode_duration_us,baseline_avg_prefill_duration_us,baseline_decode_in_isolation_us,baseline_prefill_in_isolation_us,avg_final_overlap_pct_nonzero
4158,4158,prefill_and_decode,8.0,512.0,32.0,8192.0,96.0,,210.8826666666667,4.783666666666667,215.6663333333333,335.314,213.95633333333333,335.488,70.40099999999998,219.74266666666668,69.09133333333332,219.55566666666664,19.187705078083532
4159,4159,prefill_and_decode,8.0,512.0,4.0,1024.0,128.0,,9.808666666666667,4.276,14.084666666666667,393.23333333333335,12.107333333333331,394.62266666666665,15.048000000000002,218.43266666666668,12.842333333333332,219.55566666666664,0.0
4160,4160,prefill_and_decode,8.0,512.0,4.0,1024.0,160.0,,11.667000000000002,4.156333333333333,15.823333333333334,481.88933333333335,12.455333333333332,482.0226666666667,15.048000000000002,218.43266666666668,12.842333333333332,219.55566666666664,0.0
4161,4161,prefill_and_decode,8.0,512.0,4.0,1024.0,32.0,,21.59633333333333,3.835333333333333,25.43166666666667,247.47233333333332,25.177666666666664,247.0186666666667,15.048000000000002,218.43266666666668,12.842333333333332,219.55566666666664,0.0
4162,4162,prefill_and_decode,8.0,512.0,4.0,1024.0,64.0,,16.825333333333333,4.022666666666667,20.848,278.103,17.707,279.26533333333333,15.048000000000002,218.43266666666668,12.842333333333332,219.55566666666664,0.0
4163,4163,prefill_and_decode,8.0,512.0,4.0,1024.0,96.0,,11.466333333333331,4.370333333333334,15.836666666666666,334.1376666666667,15.448333333333334,335.488,15.048000000000002,218.43266666666668,12.842333333333332,219.55566666666664,0.0
4164,4164,prefill_and_decode,8.0,512.0,4.0,2048.0,128.0,,15.769333333333336,4.811,20.580333333333336,393.8610000000001,15.475666666666664,394.62266666666665,18.028,217.93866666666668,16.236666666666665,219.55566666666664,0.0
4165,4165,prefill_and_decode,8.0,512.0,4.0,2048.0,160.0,,14.339,4.289666666666666,18.628666666666668,481.4483333333333,17.454333333333334,482.0226666666667,18.028,217.93866666666668,16.236666666666665,219.55566666666664,0.0
4166,4166,prefill_and_decode,8.0,512.0,4.0,2048.0,32.0,,31.87333333333333,4.089333333333333,35.96266666666667,246.23033333333333,34.99966666666667,247.0186666666667,18.028,217.93866666666668,16.236666666666665,219.55566666666664,0.0
4167,4167,prefill_and_decode,8.0,512.0,4.0,2048.0,64.0,,23.347,5.077999999999999,28.425,277.6753333333333,24.229,279.26533333333333,18.028,217.93866666666668,16.236666666666665,219.55566666666664,0.0
4168,4168,prefill_and_decode,8.0,512.0,4.0,2048.0,96.0,,13.698,4.583666666666667,18.281666666666663,334.94,16.023333333333333,335.488,18.028,217.93866666666668,16.236666666666665,219.55566666666664,0.0
4169,4169,prefill_and_decode,8.0,512.0,4.0,256.0,128.0,,8.111666666666666,4.102333333333333,12.214,393.38,10.357333333333331,394.62266666666665,15.983666666666668,220.73166666666668,10.998666666666669,219.55566666666664,0.0
4170,4170,prefill_and_decode,8.0,512.0,4.0,256.0,160.0,,9.969666666666669,4.209666666666666,14.179333333333332,488.8783333333333,12.081,482.0226666666667,15.983666666666668,220.73166666666668,10.998666666666669,219.55566666666664,0.0
4171,4171,prefill_and_decode,8.0,512.0,4.0,256.0,32.0,,14.673333333333332,4.570333333333333,19.243666666666662,249.05,15.769333333333332,247.0186666666667,15.983666666666668,220.73166666666668,10.998666666666669,219.55566666666664,0.0
4172,4172,prefill_and_decode,8.0,512.0,4.0,256.0,64.0,,8.085,3.8890000000000007,11.974000000000002,276.713,12.508666666666668,279.26533333333333,15.983666666666668,220.73166666666668,10.998666666666669,219.55566666666664,0.0
4173,4173,prefill_and_decode,8.0,512.0,4.0,256.0,96.0,,9.822333333333331,4.303666666666667,14.126,336.46333333333337,12.321333333333332,335.488,15.983666666666668,220.73166666666668,10.998666666666669,219.55566666666664,0.0
4174,4174,prefill_and_decode,8.0,512.0,4.0,4096.0,128.0,,19.511333333333333,3.969,23.48033333333333,401.1846666666667,23.40033333333333,394.62266666666665,28.42466666666667,220.785,22.679,219.55566666666664,0.0
4175,4175,prefill_and_decode,8.0,512.0,4.0,4096.0,160.0,,20.46,4.343666666666667,24.803666666666665,480.152,24.482666666666667,482.0226666666667,28.42466666666667,220.785,22.679,219.55566666666664,0.0
4176,4176,prefill_and_decode,8.0,512.0,4.0,4096.0,32.0,,53.897,4.543333333333334,58.440333333333335,247.66,54.538,247.0186666666667,28.42466666666667,220.785,22.679,219.55566666666664,0.0
4177,4177,prefill_and_decode,8.0,512.0,4.0,4096.0,64.0,,36.12266666666667,4.971,41.09366666666666,277.582,38.00633333333333,279.26533333333333,28.42466666666667,220.785,22.679,219.55566666666664,0.0
4178,4178,prefill_and_decode,8.0,512.0,4.0,4096.0,96.0,,21.061333333333334,4.330333333333333,25.391666666666666,335.11333333333334,22.531333333333336,335.488,28.42466666666667,220.785,22.679,219.55566666666664,0.0
4179,4179,prefill_and_decode,8.0,512.0,4.0,512.0,128.0,,7.751333333333332,3.902333333333333,11.653666666666666,393.17966666666666,10.290666666666668,394.62266666666665,11.987666666666666,217.1363333333333,11.426666666666666,219.55566666666664,0.0
4180,4180,prefill_and_decode,8.0,512.0,4.0,512.0,160.0,,8.673333333333334,4.022333333333333,12.695666666666668,490.616,10.303666666666668,482.0226666666667,11.987666666666666,217.1363333333333,11.426666666666666,219.55566666666664,0.0
4181,4181,prefill_and_decode,8.0,512.0,4.0,512.0,32.0,,16.504666666666665,4.169666666666667,20.674333333333333,248.114,17.773666666666667,247.0186666666667,11.987666666666666,217.1363333333333,11.426666666666666,219.55566666666664,0.0
4182,4182,prefill_and_decode,8.0,512.0,4.0,512.0,64.0,,11.479666666666668,5.065,16.544666666666668,275.8446666666667,14.232666666666669,279.26533333333333,11.987666666666666,217.1363333333333,11.426666666666666,219.55566666666664,0.0
4183,4183,prefill_and_decode,8.0,512.0,4.0,512.0,96.0,,8.165333333333333,5.158666666666666,13.323999999999998,334.258,10.290333333333333,335.488,11.987666666666666,217.1363333333333,11.426666666666666,219.55566666666664,0.0
4184,4184,prefill_and_decode,8.0,512.0,4.0,8192.0,128.0,,34.10433333333333,5.158,39.26233333333333,392.08366666666666,37.325333333333326,394.62266666666665,37.24533333333333,217.4706666666667,38.515,219.55566666666664,0.0
4185,4185,prefill_and_decode,8.0,512.0,4.0,8192.0,160.0,,32.68833333333333,4.864333333333334,37.55266666666667,479.751,38.368,482.0226666666667,37.24533333333333,217.4706666666667,38.515,219.55566666666664,0.0
4186,4186,prefill_and_decode,8.0,512.0,4.0,8192.0,32.0,,93.56066666666668,4.6243333333333325,98.185,248.502,94.95066666666668,247.0186666666667,37.24533333333333,217.4706666666667,38.515,219.55566666666664,2.9277813923227067
4187,4187,prefill_and_decode,8.0,512.0,4.0,8192.0,64.0,,64.187,4.4366666666666665,68.62366666666667,278.30333333333334,66.606,279.26533333333333,37.24533333333333,217.4706666666667,38.515,219.55566666666664,0.0
4188,4188,prefill_and_decode,8.0,512.0,4.0,8192.0,96.0,,34.01133333333333,5.385666666666666,39.397,334.16433333333333,36.403,335.488,37.24533333333333,217.4706666666667,38.515,219.55566666666664,0.0
4189,4189,prefill_and_decode,8.0,512.0,64.0,1024.0,128.0,,65.79033333333334,5.68,71.47033333333334,396.9346666666667,71.59033333333332,394.62266666666665,34.49266666666667,217.07,39.491,219.55566666666664,0.0
4190,4190,prefill_and_decode,8.0,512.0,64.0,1024.0,160.0,,56.34166666666667,5.693666666666666,62.03533333333333,488.103,60.03099999999999,482.0226666666667,34.49266666666667,217.07,39.491,219.55566666666664,0.0
4191,4191,prefill_and_decode,8.0,512.0,64.0,1024.0,32.0,,268.3743333333333,11.920666666666667,280.295,249.157,273.1046666666667,247.0186666666667,34.49266666666667,217.07,39.491,219.55566666666664,41.00150920568058
4192,4192,prefill_and_decode,8.0,512.0,64.0,1024.0,64.0,,135.37633333333335,8.165333333333335,143.54166666666669,278.5303333333333,142.2853333333333,279.26533333333333,34.49266666666667,217.07,39.491,219.55566666666664,3.527886747398943
4193,4193,prefill_and_decode,8.0,512.0,64.0,1024.0,96.0,,84.76733333333334,6.307666666666667,91.075,336.824,88.322,335.488,34.49266666666667,217.07,39.491,219.55566666666664,0.0
4194,4194,prefill_and_decode,8.0,512.0,64.0,2048.0,128.0,,97.463,5.826333333333333,103.28933333333336,391.402,104.78666666666668,394.62266666666665,48.10966666666666,218.473,49.09933333333333,219.55566666666664,0.0
4195,4195,prefill_and_decode,8.0,512.0,64.0,2048.0,160.0,,79.62233333333334,5.4656666666666665,85.08800000000001,490.362,87.05266666666667,482.0226666666667,48.10966666666666,218.473,49.09933333333333,219.55566666666664,0.0
4196,4196,prefill_and_decode,8.0,512.0,64.0,2048.0,32.0,,417.0876666666666,12.254666666666663,429.3423333333333,246.48366666666664,423.68966666666665,247.0186666666667,48.10966666666666,218.473,49.09933333333333,219.55566666666664,48.12370774696879
4197,4197,prefill_and_decode,8.0,512.0,64.0,2048.0,64.0,,208.70433333333332,7.590666666666666,216.295,278.811,214.304,279.26533333333333,48.10966666666666,218.473,49.09933333333333,219.55566666666664,24.944109983906863
4198,4198,prefill_and_decode,8.0,512.0,64.0,2048.0,96.0,,124.33766666666666,6.120666666666668,130.45833333333334,334.0176666666667,132.022,335.488,48.10966666666666,218.473,49.09933333333333,219.55566666666664,0.0
4199,4199,prefill_and_decode,8.0,512.0,64.0,256.0,128.0,,27.22233333333333,6.107333333333333,33.32966666666667,393.487,32.48733333333333,394.62266666666665,17.747333333333334,217.217,18.977,219.55566666666664,0.0
4200,4200,prefill_and_decode,8.0,512.0,64.0,256.0,160.0,,24.082000000000004,5.6930000000000005,29.77500000000001,490.5893333333333,27.53,482.0226666666667,17.747333333333334,217.217,18.977,219.55566666666664,0.0
4201,4201,prefill_and_decode,8.0,512.0,64.0,256.0,32.0,,103.03566666666666,11.159333333333334,114.195,246.88466666666667,115.05,247.0186666666667,17.747333333333334,217.217,18.977,219.55566666666664,0.0
4202,4202,prefill_and_decode,8.0,512.0,64.0,256.0,64.0,,52.667,7.831333333333333,60.498333333333335,276.19166666666666,62.90366666666667,279.26533333333333,17.747333333333334,217.217,18.977,219.55566666666664,1.5909397330457056
4203,4203,prefill_and_decode,8.0,512.0,64.0,256.0,96.0,,37.379,7.537333333333333,44.91633333333333,336.97133333333335,41.36133333333333,335.488,17.747333333333334,217.217,18.977,219.55566666666664,0.0
4204,4204,prefill_and_decode,8.0,512.0,64.0,4096.0,128.0,,164.17600000000002,5.960333333333334,170.13633333333334,391.68266666666665,171.31199999999998,394.62266666666665,75.01166666666666,217.765,73.90233333333333,219.55566666666664,8.494732382690845
4205,4205,prefill_and_decode,8.0,512.0,64.0,4096.0,160.0,,133.3046666666667,5.666333333333334,138.97100000000003,486.01866666666666,139.185,482.0226666666667,75.01166666666666,217.765,73.90233333333333,219.55566666666664,4.68249780123131
4206,4206,prefill_and_decode,8.0,512.0,64.0,4096.0,32.0,,719.927,11.800333333333333,731.7273333333334,249.35766666666663,735.5096666666667,247.0186666666667,75.01166666666666,217.765,73.90233333333333,219.55566666666664,83.9904409721686
4207,4207,prefill_and_decode,8.0,512.0,64.0,4096.0,64.0,,359.222,8.112333333333334,367.3343333333333,278.7043333333333,360.131,279.26533333333333,75.01166666666666,217.765,73.90233333333333,219.55566666666664,44.12186869063096
4208,4208,prefill_and_decode,8.0,512.0,64.0,4096.0,96.0,,215.31933333333333,6.3613333333333335,221.68066666666667,335.9553333333334,218.4596666666667,335.488,75.01166666666666,217.765,73.90233333333333,219.55566666666664,25.277534125352652
4209,4209,prefill_and_decode,8.0,512.0,64.0,512.0,128.0,,45.94499999999999,6.000666666666668,51.94566666666666,392.8586666666667,53.66966666666667,394.62266666666665,27.556333333333328,217.5643333333333,26.073,219.55566666666664,0.0
4210,4210,prefill_and_decode,8.0,512.0,64.0,512.0,160.0,,37.726333333333336,5.906666666666666,43.633,491.8186666666666,44.074,482.0226666666667,27.556333333333328,217.5643333333333,26.073,219.55566666666664,0.0
4211,4211,prefill_and_decode,8.0,512.0,64.0,512.0,32.0,,175.12066666666666,11.612666666666668,186.7333333333333,245.789,183.96733333333333,247.0186666666667,27.556333333333328,217.5643333333333,26.073,219.55566666666664,15.712816543739436
4212,4212,prefill_and_decode,8.0,512.0,64.0,512.0,64.0,,90.35333333333334,7.523666666666666,97.877,276.339,97.423,279.26533333333333,27.556333333333328,217.5643333333333,26.073,219.55566666666664,0.0
4213,4213,prefill_and_decode,8.0,512.0,64.0,512.0,96.0,,58.494,6.120666666666668,64.61466666666666,335.80833333333334,64.48133333333334,335.488,27.556333333333328,217.5643333333333,26.073,219.55566666666664,0.0
4214,4214,prefill_and_decode,8.0,512.0,64.0,8192.0,128.0,,302.31800000000004,6.388333333333333,308.70633333333336,394.5293333333333,306.648,394.62266666666665,128.33366666666666,217.618,129.643,219.55566666666664,44.54863606884309
4215,4215,prefill_and_decode,8.0,512.0,64.0,8192.0,160.0,,241.00466666666668,5.439,246.44366666666667,480.6193333333333,246.69766666666663,482.0226666666667,128.33366666666666,217.618,129.643,219.55566666666664,31.57539396273269
4216,4216,prefill_and_decode,8.0,512.0,64.0,8192.0,32.0,,1334.2659999999998,11.546666666666669,1345.8126666666665,250.8143333333333,1343.594,247.0186666666667,128.33366666666666,217.618,129.643,219.55566666666664,84.08954619308292
4217,4217,prefill_and_decode,8.0,512.0,64.0,8192.0,64.0,,653.1343333333334,7.911333333333334,661.0456666666668,277.20733333333334,656.8360000000001,279.26533333333333,128.33366666666666,217.618,129.643,219.55566666666664,85.38403752520013
4218,4218,prefill_and_decode,8.0,512.0,64.0,8192.0,96.0,,392.177,6.548666666666667,398.72566666666665,336.543,393.13933333333335,335.488,128.33366666666666,217.618,129.643,219.55566666666664,58.73817273870451
4219,4219,prefill_and_decode,8.0,512.0,8.0,1024.0,128.0,,16.464,5.052,21.516,394.235,18.56266666666667,394.62266666666665,14.980999999999998,218.49966666666668,16.09,219.55566666666664,0.0
4220,4220,prefill_and_decode,8.0,512.0,8.0,1024.0,160.0,,15.743,4.998,20.741,490.4286666666667,14.245666666666668,482.0226666666667,14.980999999999998,218.49966666666668,16.09,219.55566666666664,0.0
4221,4221,prefill_and_decode,8.0,512.0,8.0,1024.0,32.0,,39.757,4.3566666666666665,44.11366666666667,248.809,41.295,247.0186666666667,14.980999999999998,218.49966666666668,16.09,219.55566666666664,0.0
4222,4222,prefill_and_decode,8.0,512.0,8.0,1024.0,64.0,,21.248666666666665,4.396666666666667,25.645333333333333,276.7133333333333,24.00133333333333,279.26533333333333,14.980999999999998,218.49966666666668,16.09,219.55566666666664,0.0
4223,4223,prefill_and_decode,8.0,512.0,8.0,1024.0,96.0,,15.582666666666668,5.265,20.84766666666667,334.726,19.831333333333333,335.488,14.980999999999998,218.49966666666668,16.09,219.55566666666664,0.0
4224,4224,prefill_and_decode,8.0,512.0,8.0,2048.0,128.0,,21.208666666666662,4.490333333333333,25.699,391.8833333333334,24.97733333333333,394.62266666666665,17.079,217.417,18.028,219.55566666666664,0.0
4225,4225,prefill_and_decode,8.0,512.0,8.0,2048.0,160.0,,14.313,4.276,18.589,490.1216666666666,16.81233333333333,482.0226666666667,17.079,217.417,18.028,219.55566666666664,0.0
4226,4226,prefill_and_decode,8.0,512.0,8.0,2048.0,32.0,,58.721,4.489999999999999,63.211000000000006,247.76666666666665,61.70099999999999,247.0186666666667,17.079,217.417,18.028,219.55566666666664,0.0
4227,4227,prefill_and_decode,8.0,512.0,8.0,2048.0,64.0,,33.48966666666667,4.156333333333333,37.64600000000001,277.9026666666667,34.17166666666667,279.26533333333333,17.079,217.417,18.028,219.55566666666664,0.0
4228,4228,prefill_and_decode,8.0,512.0,8.0,2048.0,96.0,,22.505,4.1963333333333335,26.70133333333333,334.2846666666667,26.727666666666664,335.488,17.079,217.417,18.028,219.55566666666664,0.0
4229,4229,prefill_and_decode,8.0,512.0,8.0,256.0,128.0,,9.448333333333332,4.276333333333333,13.724666666666664,394.1283333333333,10.731,394.62266666666665,14.339333333333332,219.7963333333333,10.517,219.55566666666664,0.0
4230,4230,prefill_and_decode,8.0,512.0,8.0,256.0,160.0,,8.286,4.343333333333334,12.629333333333332,480.2323333333333,10.371,482.0226666666667,14.339333333333332,219.7963333333333,10.517,219.55566666666664,0.0
4231,4231,prefill_and_decode,8.0,512.0,8.0,256.0,32.0,,18.482333333333333,4.597333333333333,23.079666666666668,248.38133333333332,20.71433333333333,247.0186666666667,14.339333333333332,219.7963333333333,10.517,219.55566666666664,0.0
4232,4232,prefill_and_decode,8.0,512.0,8.0,256.0,64.0,,11.493333333333334,4.182666666666666,15.676,276.48600000000005,14.232666666666669,279.26533333333333,14.339333333333332,219.7963333333333,10.517,219.55566666666664,0.0
4233,4233,prefill_and_decode,8.0,512.0,8.0,256.0,96.0,,8.526333333333334,4.155666666666666,12.682,334.82,10.517666666666669,335.488,14.339333333333332,219.7963333333333,10.517,219.55566666666664,0.0
4234,4234,prefill_and_decode,8.0,512.0,8.0,4096.0,128.0,,35.401,5.158333333333334,40.559333333333335,392.2843333333333,37.23166666666666,394.62266666666665,26.700666666666667,219.55566666666667,23.466666666666665,219.55566666666664,0.0
4235,4235,prefill_and_decode,8.0,512.0,8.0,4096.0,160.0,,19.792,4.2363333333333335,24.028333333333336,479.577,23.26633333333333,482.0226666666667,26.700666666666667,219.55566666666667,23.466666666666665,219.55566666666664,0.0
4236,4236,prefill_and_decode,8.0,512.0,8.0,4096.0,32.0,,97.837,4.343333333333334,102.18033333333332,245.69566666666665,102.127,247.0186666666667,26.700666666666667,219.55566666666667,23.466666666666665,219.55566666666664,0.0
4237,4237,prefill_and_decode,8.0,512.0,8.0,4096.0,64.0,,51.75900000000001,4.316333333333333,56.07533333333334,275.31,56.11500000000001,279.26533333333333,26.700666666666667,219.55566666666667,23.466666666666665,219.55566666666664,2.1181454459872913
4238,4238,prefill_and_decode,8.0,512.0,8.0,4096.0,96.0,,38.394,4.704,43.098,335.942,38.514666666666656,335.488,26.700666666666667,219.55566666666667,23.466666666666665,219.55566666666664,0.0
4239,4239,prefill_and_decode,8.0,512.0,8.0,512.0,128.0,,10.356666666666667,4.169333333333333,14.526,391.78966666666673,13.938666666666668,394.62266666666665,14.178666666666668,220.157,12.001333333333331,219.55566666666664,0.0
4240,4240,prefill_and_decode,8.0,512.0,8.0,512.0,160.0,,9.956,4.049,14.005,482.1963333333333,12.361999999999998,482.0226666666667,14.178666666666668,220.157,12.001333333333331,219.55566666666664,0.0
4241,4241,prefill_and_decode,8.0,512.0,8.0,512.0,32.0,,25.43133333333333,4.717,30.14833333333333,246.25666666666663,30.923666666666666,247.0186666666667,14.178666666666668,220.157,12.001333333333331,219.55566666666664,0.0
4242,4242,prefill_and_decode,8.0,512.0,8.0,512.0,64.0,,17.640333333333334,4.303333333333334,21.94366666666667,278.22333333333336,17.94833333333333,279.26533333333333,14.178666666666668,220.157,12.001333333333331,219.55566666666664,0.0
4243,4243,prefill_and_decode,8.0,512.0,8.0,512.0,96.0,,10.971666666666666,4.423333333333333,15.395,333.844,14.045666666666667,335.488,14.178666666666668,220.157,12.001333333333331,219.55566666666664,0.0
4244,4244,prefill_and_decode,8.0,512.0,8.0,8192.0,128.0,,63.53233333333333,4.690666666666667,68.223,394.11533333333335,67.36733333333333,394.62266666666665,39.42333333333333,218.6866666666667,39.16966666666666,219.55566666666664,0.0
4245,4245,prefill_and_decode,8.0,512.0,8.0,8192.0,160.0,,34.90633333333333,4.757666666666666,39.664,482.036,37.60566666666667,482.0226666666667,39.42333333333333,218.6866666666667,39.16966666666666,219.55566666666664,0.0
4246,4246,prefill_and_decode,8.0,512.0,8.0,8192.0,32.0,,181.16133333333332,4.530333333333334,185.6916666666667,248.36766666666665,183.52666666666667,247.0186666666667,39.42333333333333,218.6866666666667,39.16966666666666,219.55566666666664,19.438340859279048
4247,4247,prefill_and_decode,8.0,512.0,8.0,8192.0,64.0,,93.01266666666668,4.557,97.56966666666668,277.4073333333333,96.92833333333331,279.26533333333333,39.42333333333333,218.6866666666667,39.16966666666666,219.55566666666664,0.0
4248,4248,prefill_and_decode,8.0,512.0,8.0,8192.0,96.0,,64.58800000000001,4.263333333333333,68.85133333333334,336.16900000000004,67.07333333333332,335.488,39.42333333333333,218.6866666666667,39.16966666666666,219.55566666666664,0.0
4249,4249,prefill_and_decode,8.0,8192.0,128.0,1024.0,128.0,,,,116.57333333333334,83372.95733333334,117.32166666666666,83871.831,62.315666666666665,48899.70366666666,60.52466666666667,49170.336,0.02625805531471221
4250,4250,prefill_and_decode,8.0,8192.0,128.0,1024.0,160.0,,,,61.03266666666666,103217.47033333336,61.24700000000001,103943.224,62.315666666666665,48899.70366666666,60.52466666666667,49170.336,0.0
4251,4251,prefill_and_decode,8.0,8192.0,128.0,1024.0,32.0,,,,345.2833333333333,53221.99333333334,340.0986666666667,53674.348666666665,62.315666666666665,48899.70366666666,60.52466666666667,49170.336,0.46397527906333325
4252,4252,prefill_and_decode,8.0,8192.0,128.0,1024.0,64.0,,,,173.9983333333333,60093.329,172.381,60294.602666666666,62.315666666666665,48899.70366666666,60.52466666666667,49170.336,0.12186404093625355
4253,4253,prefill_and_decode,8.0,8192.0,128.0,1024.0,96.0,,,,116.34633333333332,69409.68666666666,117.923,69774.36066666666,62.315666666666665,48899.70366666666,60.52466666666667,49170.336,0.03750879187482031
4254,4254,prefill_and_decode,8.0,8192.0,128.0,2048.0,128.0,,,,220.98566666666667,83344.79833333334,220.45066666666665,83871.831,115.197,48935.17066666667,112.31066666666668,49170.336,0.14609241438544993
4255,4255,prefill_and_decode,8.0,8192.0,128.0,2048.0,160.0,,,,112.36366666666667,103355.43933333334,113.246,103943.224,115.197,48935.17066666667,112.31066666666668,49170.336,0.02097180739091321
4256,4256,prefill_and_decode,8.0,8192.0,128.0,2048.0,32.0,,,,667.4873333333334,53207.18566666666,650.7286666666666,53674.348666666665,115.197,48935.17066666667,112.31066666666668,49170.336,1.0595448005154444
4257,4257,prefill_and_decode,8.0,8192.0,128.0,2048.0,64.0,,,,334.39166666666665,59884.78533333333,328.9393333333333,60294.602666666666,115.197,48935.17066666667,112.31066666666668,49170.336,0.39641942051897605
4258,4258,prefill_and_decode,8.0,8192.0,128.0,2048.0,96.0,,,,222.22866666666664,69576.13366666668,223.13733333333332,69774.36066666666,115.197,48935.17066666667,112.31066666666668,49170.336,0.17888193552929382
4259,4259,prefill_and_decode,8.0,8192.0,128.0,256.0,128.0,,,,36.029,83452.538,37.13833333333333,83871.831,22.278,48790.42633333334,20.995,49170.336,0.0
4260,4260,prefill_and_decode,8.0,8192.0,128.0,256.0,160.0,,,,19.32433333333333,103250.94666666666,20.714,103943.224,22.278,48790.42633333334,20.995,49170.336,0.0
4261,4261,prefill_and_decode,8.0,8192.0,128.0,256.0,32.0,,,,105.93633333333334,53283.54733333333,105.52133333333336,53674.348666666665,22.278,48790.42633333334,20.995,49170.336,0.040840607013272585
4262,4262,prefill_and_decode,8.0,8192.0,128.0,256.0,64.0,,,,56.195,59841.24600000001,56.36866666666666,60294.602666666666,22.278,48790.42633333334,20.995,49170.336,0.0
4263,4263,prefill_and_decode,8.0,8192.0,128.0,256.0,96.0,,,,37.11166666666667,69395.43966666666,38.488,69774.36066666666,22.278,48790.42633333334,20.995,49170.336,0.0
4264,4264,prefill_and_decode,8.0,8192.0,128.0,4096.0,128.0,,,,435.249,83321.72033333335,431.28,83871.831,225.50233333333333,49031.151000000005,217.63133333333332,49170.336,0.40399772903650044
4265,4265,prefill_and_decode,8.0,8192.0,128.0,4096.0,160.0,,,,219.08766666666665,103320.84833333331,221.09233333333336,103943.224,225.50233333333333,49031.151000000005,217.63133333333332,49170.336,0.11983543182858142
4266,4266,prefill_and_decode,8.0,8192.0,128.0,4096.0,32.0,,,,1314.2336666666667,53298.969000000005,1277.188666666667,53674.348666666665,225.50233333333333,49031.151000000005,217.63133333333332,49170.336,2.230983593145438
4267,4267,prefill_and_decode,8.0,8192.0,128.0,4096.0,64.0,,,,659.6296666666667,59954.83966666667,643.2986666666667,60294.602666666666,225.50233333333333,49031.151000000005,217.63133333333332,49170.336,0.9341115274667185
4268,4268,prefill_and_decode,8.0,8192.0,128.0,4096.0,96.0,,,,436.8126666666667,69478.15033333334,431.494,69774.36066666666,225.50233333333333,49031.151000000005,217.63133333333332,49170.336,0.48437338810229524
4269,4269,prefill_and_decode,8.0,8192.0,128.0,512.0,128.0,,,,63.225,83195.38966666667,64.935,83871.831,34.88,48809.55,34.50566666666666,49170.336,0.0
4270,4270,prefill_and_decode,8.0,8192.0,128.0,512.0,160.0,,,,33.663666666666664,103271.53966666666,32.80833333333334,103943.224,34.88,48809.55,34.50566666666666,49170.336,0.0
4271,4271,prefill_and_decode,8.0,8192.0,128.0,512.0,32.0,,,,185.518,53258.51766666666,182.44366666666667,53674.348666666665,34.88,48809.55,34.50566666666666,49170.336,0.1685537286199436
4272,4272,prefill_and_decode,8.0,8192.0,128.0,512.0,64.0,,,,95.151,60062.725,93.21266666666666,60294.602666666666,34.88,48809.55,34.50566666666666,49170.336,0.013685276419549424
4273,4273,prefill_and_decode,8.0,8192.0,128.0,512.0,96.0,,,,63.30466666666666,69432.97933333334,63.31833333333333,69774.36066666666,34.88,48809.55,34.50566666666666,49170.336,0.0
4274,4274,prefill_and_decode,8.0,8192.0,128.0,8192.0,128.0,,,,861.625,83241.32333333332,873.1176666666667,83871.831,440.314,49287.12100000001,431.4266666666667,49170.336,0.9100945568793584
4275,4275,prefill_and_decode,8.0,8192.0,128.0,8192.0,160.0,,,,433.4046666666666,103269.58466666663,432.456,103943.224,440.314,49287.12100000001,431.4266666666667,49170.336,0.3259433996658694
4276,4276,prefill_and_decode,8.0,8192.0,128.0,8192.0,32.0,,,,2627.250666666667,53236.062000000005,2531.030666666667,53674.348666666665,440.314,49287.12100000001,431.4266666666667,49170.336,4.523779470468075
4277,4277,prefill_and_decode,8.0,8192.0,128.0,8192.0,64.0,,,,1302.5933333333332,59974.331666666665,1289.5103333333334,60294.602666666666,440.314,49287.12100000001,431.4266666666667,49170.336,1.9656502656142403
4278,4278,prefill_and_decode,8.0,8192.0,128.0,8192.0,96.0,,,,867.9993333333333,69460.50066666667,864.7653333333334,69774.36066666666,440.314,49287.12100000001,431.4266666666667,49170.336,1.1025890357418773
4279,4279,prefill_and_decode,8.0,8192.0,16.0,1024.0,128.0,,20.848,4.129333333333334,24.97733333333333,83254.52033333333,26.95433333333333,83871.831,13.617666666666665,48808.88433333333,13.377333333333333,49170.336,0.0
4280,4280,prefill_and_decode,8.0,8192.0,16.0,1024.0,160.0,,15.609000000000002,4.851,20.46,103307.08566666668,18.549,103943.224,13.617666666666665,48808.88433333333,13.377333333333333,49170.336,0.0
4281,4281,prefill_and_decode,8.0,8192.0,16.0,1024.0,32.0,,72.92699999999999,4.663666666666667,77.59066666666666,53295.98066666667,76.06733333333334,53674.348666666665,13.617666666666665,48808.88433333333,13.377333333333333,49170.336,0.0
4282,4282,prefill_and_decode,8.0,8192.0,16.0,1024.0,64.0,,38.969,5.118333333333333,44.08733333333333,59856.406,41.64233333333333,60294.602666666666,13.617666666666665,48808.88433333333,13.377333333333333,49170.336,0.0
4283,4283,prefill_and_decode,8.0,8192.0,16.0,1024.0,96.0,,27.890666666666664,5.2253333333333325,33.116,69441.76666666666,31.886333333333333,69774.36066666666,13.617666666666665,48808.88433333333,13.377333333333333,49170.336,0.0
