,prefill_batch,prefill_len,decode_batch_size,decode_len,cu_mask,avg_duration_2d_us,avg_duration_3d_us,avg_duration_reduce_segment_us,avg_decode_duration_us,avg_duration_2d_us_baseline,avg_duration_3d_us_baseline,avg_duration_reduce_segment_us_baseline,avg_decode_duration_us_baseline
250,1,2048,1,131072,128.0,,457.58033333333333,4.597333333333334,462.17766666666665,,440.1936666666666,4.503666666666667,444.6973333333333
251,1,2048,1,131072,32.0,,1752.7436666666665,4.517333333333333,1757.2609999999997,,440.1936666666666,4.503666666666667,444.6973333333333
252,1,2048,1,131072,64.0,,895.1413333333334,4.557333333333333,899.6986666666667,,440.1936666666666,4.503666666666667,444.6973333333333
253,1,2048,1,131072,96.0,,890.9186666666668,4.771,895.6896666666668,,440.1936666666666,4.503666666666667,444.6973333333333
254,1,2048,1,131072,304.0,,440.1936666666666,4.503666666666667,444.6973333333333,,440.1936666666666,4.503666666666667,444.6973333333333
255,1,2048,1,16384,128.0,,66.85966666666667,4.784666666666666,71.64433333333334,,63.59866666666667,4.690666666666667,68.28933333333333
256,1,2048,1,16384,32.0,,234.00199999999998,4.597333333333333,238.5993333333333,,63.59866666666667,4.690666666666667,68.28933333333333
257,1,2048,1,16384,64.0,,119.99466666666667,4.650333333333333,124.64500000000001,,63.59866666666667,4.690666666666667,68.28933333333333
258,1,2048,1,16384,96.0,,118.11033333333334,4.53,122.64033333333334,,63.59866666666667,4.690666666666667,68.28933333333333
259,1,2048,1,16384,304.0,,63.59866666666667,4.690666666666667,68.28933333333333,,63.59866666666667,4.690666666666667,68.28933333333333
260,1,2048,1,32768,128.0,,121.07733333333333,4.517,125.59433333333332,,115.18366666666668,4.503333333333334,119.68700000000001
261,1,2048,1,32768,32.0,,447.89166666666665,4.664000000000001,452.55566666666664,,115.18366666666668,4.503333333333334,119.68700000000001
262,1,2048,1,32768,64.0,,227.788,4.597,232.38500000000002,,115.18366666666668,4.503333333333334,119.68700000000001
263,1,2048,1,32768,96.0,,225.663,4.570333333333334,230.23333333333335,,115.18366666666668,4.503333333333334,119.68700000000001
264,1,2048,1,32768,304.0,,115.18366666666668,4.503333333333334,119.68700000000001,,115.18366666666668,4.503333333333334,119.68700000000001
265,1,2048,1,65536,128.0,,232.465,4.5840000000000005,237.049,,222.08166666666668,4.41,226.49166666666667
266,1,2048,1,65536,32.0,,902.3443333333335,4.530666666666666,906.8750000000001,,222.08166666666668,4.41,226.49166666666667
267,1,2048,1,65536,64.0,,448.70699999999994,4.637333333333333,453.3443333333333,,222.08166666666668,4.41,226.49166666666667
268,1,2048,1,65536,96.0,,445.01833333333326,4.570333333333333,449.5886666666666,,222.08166666666668,4.41,226.49166666666667
269,1,2048,1,65536,304.0,,222.08166666666668,4.41,226.49166666666667,,222.08166666666668,4.41,226.49166666666667
270,1,2048,1,8192,128.0,,33.891333333333336,4.530333333333333,38.42166666666667,,32.15333333333333,3.995666666666667,36.148999999999994
271,1,2048,1,8192,32.0,,118.84499999999998,4.531,123.37599999999999,,32.15333333333333,3.995666666666667,36.148999999999994
272,1,2048,1,8192,64.0,,61.193666666666665,4.783666666666666,65.97733333333333,,32.15333333333333,3.995666666666667,36.148999999999994
273,1,2048,1,8192,96.0,,60.65866666666667,4.7843333333333335,65.443,,32.15333333333333,3.995666666666667,36.148999999999994
274,1,2048,1,8192,304.0,,32.15333333333333,3.995666666666667,36.148999999999994,,32.15333333333333,3.995666666666667,36.148999999999994
275,1,2048,32,131072,128.0,20305.340333333334,,,20305.340333333334,6897.021,,,6897.021
276,1,2048,32,131072,32.0,75602.78533333333,,,75602.78533333333,6897.021,,,6897.021
277,1,2048,32,131072,64.0,40195.25033333334,,,40195.25033333334,6897.021,,,6897.021
278,1,2048,32,131072,96.0,26984.195666666667,,,26984.195666666667,6897.021,,,6897.021
279,1,2048,32,131072,304.0,6897.021,,,6897.021,6897.021,,,6897.021
280,1,2048,32,16384,128.0,2520.1259999999997,,,2520.1259999999997,899.739,,,899.739
281,1,2048,32,16384,32.0,9750.203000000001,,,9750.203000000001,899.739,,,899.739
282,1,2048,32,16384,64.0,5017.373333333334,,,5017.373333333334,899.739,,,899.739
283,1,2048,32,16384,96.0,3357.402,,,3357.402,899.739,,,899.739
284,1,2048,32,16384,304.0,899.739,,,899.739,899.739,,,899.739
285,1,2048,32,32768,128.0,5069.252666666666,,,5069.252666666666,1808.7256666666665,,,1808.7256666666665
286,1,2048,32,32768,32.0,18924.769,,,18924.769,1808.7256666666665,,,1808.7256666666665
287,1,2048,32,32768,64.0,10049.114,,,10049.114,1808.7256666666665,,,1808.7256666666665
288,1,2048,32,32768,96.0,6712.6393333333335,,,6712.6393333333335,1808.7256666666665,,,1808.7256666666665
289,1,2048,32,32768,304.0,1808.7256666666665,,,1808.7256666666665,1808.7256666666665,,,1808.7256666666665
290,1,2048,32,65536,128.0,10158.791,,,10158.791,3520.0003333333334,,,3520.0003333333334
291,1,2048,32,65536,32.0,39004.56733333333,,,39004.56733333333,3520.0003333333334,,,3520.0003333333334
292,1,2048,32,65536,64.0,20152.337333333333,,,20152.337333333333,3520.0003333333334,,,3520.0003333333334
293,1,2048,32,65536,96.0,13498.472666666667,,,13498.472666666667,3520.0003333333334,,,3520.0003333333334
294,1,2048,32,65536,304.0,3520.0003333333334,,,3520.0003333333334,3520.0003333333334,,,3520.0003333333334
295,1,2048,32,8192,128.0,1286.53,,,1286.53,435.42299999999994,,,435.42299999999994
296,1,2048,32,8192,32.0,4753.57,,,4753.57,435.42299999999994,,,435.42299999999994
297,1,2048,32,8192,64.0,2519.4043333333334,,,2519.4043333333334,435.42299999999994,,,435.42299999999994
298,1,2048,32,8192,96.0,1692.9669999999999,,,1692.9669999999999,435.42299999999994,,,435.42299999999994
299,1,2048,32,8192,304.0,435.42299999999994,,,435.42299999999994,435.42299999999994,,,435.42299999999994
300,1,2048,8,131072,128.0,,4471.137,5.733,4476.87,,1998.6000000000001,5.358666666666667,2003.9586666666669
301,1,2048,8,131072,32.0,,19158.063,11.506,19169.569,,1998.6000000000001,5.358666666666667,2003.9586666666669
302,1,2048,8,131072,64.0,,9593.631333333333,7.510666666666666,9601.142,,1998.6000000000001,5.358666666666667,2003.9586666666669
303,1,2048,8,131072,96.0,,5723.896666666667,6.294666666666667,5730.191333333334,,1998.6000000000001,5.358666666666667,2003.9586666666669
304,1,2048,8,131072,304.0,,1998.6000000000001,5.358666666666667,2003.9586666666669,,1998.6000000000001,5.358666666666667,2003.9586666666669
305,1,2048,8,16384,128.0,,568.14,5.599666666666667,573.7396666666666,,234.216,4.717666666666667,238.93366666666668
306,1,2048,8,16384,32.0,,2518.629333333333,10.758333333333333,2529.387666666666,,234.216,4.717666666666667,238.93366666666668
307,1,2048,8,16384,64.0,,1259.1073333333334,7.229666666666667,1266.337,,234.216,4.717666666666667,238.93366666666668
308,1,2048,8,16384,96.0,,745.7593333333334,5.800333333333334,751.5596666666668,,234.216,4.717666666666667,238.93366666666668
309,1,2048,8,16384,304.0,,234.216,4.717666666666667,238.93366666666668,,234.216,4.717666666666667,238.93366666666668
310,1,2048,8,32768,128.0,,1114.4303333333332,5.559333333333332,1119.9896666666666,,462.4583333333333,4.797666666666667,467.256
311,1,2048,8,32768,32.0,,4843.175333333334,10.824666666666667,4854.0,,462.4583333333333,4.797666666666667,467.256
312,1,2048,8,32768,64.0,,2432.125,7.042666666666666,2439.1676666666667,,462.4583333333333,4.797666666666667,467.256
313,1,2048,8,32768,96.0,,1451.615,5.8936666666666655,1457.5086666666666,,462.4583333333333,4.797666666666667,467.256
314,1,2048,8,32768,304.0,,462.4583333333333,4.797666666666667,467.256,,462.4583333333333,4.797666666666667,467.256
315,1,2048,8,65536,128.0,,2215.51,5.866666666666667,2221.376666666667,,967.3866666666668,5.359333333333333,972.7460000000001
316,1,2048,8,65536,32.0,,9593.791333333333,11.145000000000001,9604.936333333333,,967.3866666666668,5.359333333333333,972.7460000000001
317,1,2048,8,65536,64.0,,4776.008333333332,7.590333333333334,4783.598666666666,,967.3866666666668,5.359333333333333,972.7460000000001
318,1,2048,8,65536,96.0,,2842.2236666666668,6.000333333333334,2848.224,,967.3866666666668,5.359333333333333,972.7460000000001
319,1,2048,8,65536,304.0,,967.3866666666668,5.359333333333333,972.7460000000001,,967.3866666666668,5.359333333333333,972.7460000000001
320,1,2048,8,8192,128.0,,297.8283333333334,5.653,303.4813333333334,,123.93700000000001,4.811,128.74800000000002
321,1,2048,8,8192,32.0,,1318.751,11.118666666666668,1329.8696666666667,,123.93700000000001,4.811,128.74800000000002
322,1,2048,8,8192,64.0,,646.9073333333333,7.403333333333333,654.3106666666666,,123.93700000000001,4.811,128.74800000000002
323,1,2048,8,8192,96.0,,385.5753333333333,6.000666666666667,391.57599999999996,,123.93700000000001,4.811,128.74800000000002
324,1,2048,8,8192,304.0,,123.93700000000001,4.811,128.74800000000002,,123.93700000000001,4.811,128.74800000000002
