,mode,prefill_batch,prefill_len,decode_batch_size,decode_len,cu_mask,avg_duration_us,avg_decode_duration_us,avg_prefill_duration_us
3147,prefill,8,2048,256,512,128.0,55535.852333333336,,
3148,prefill,8,2048,256,512,32.0,27978.577999999998,,
3149,prefill,8,2048,256,512,64.0,32787.073,,
3150,prefill,8,2048,256,512,304.0,24986.99,,
3151,prefill,8,2048,32,1024,128.0,43839.801999999996,,
3152,prefill,8,2048,32,1024,32.0,27882.571666666667,,
3153,prefill,8,2048,32,1024,64.0,31877.766666666666,,
3154,prefill,8,2048,32,1024,304.0,24940.804333333333,,
3155,prefill,8,2048,32,2048,128.0,43832.688,,
3156,prefill,8,2048,32,2048,32.0,27917.481333333333,,
3157,prefill,8,2048,32,2048,64.0,31814.047000000002,,
3158,prefill,8,2048,32,2048,304.0,24934.81266666667,,
3159,prefill,8,2048,32,256,128.0,46268.483,,
3160,prefill,8,2048,32,256,32.0,27912.328999999998,,
3161,prefill,8,2048,32,256,64.0,31857.169333333335,,
3162,prefill,8,2048,32,256,304.0,25009.287666666667,,
3163,prefill,8,2048,32,4096,128.0,43795.67500000001,,
3164,prefill,8,2048,32,4096,32.0,27974.152666666665,,
3165,prefill,8,2048,32,4096,64.0,31830.98066666667,,
3166,prefill,8,2048,32,4096,304.0,24968.062333333335,,
3167,prefill,8,2048,32,512,128.0,43838.21433333333,,
3168,prefill,8,2048,32,512,32.0,27953.198333333334,,
3169,prefill,8,2048,32,512,64.0,31849.153000000002,,
3170,prefill,8,2048,32,512,304.0,24958.584666666666,,
3171,prefill,8,2048,512,1024,128.0,43900.84100000001,,
3172,prefill,8,2048,512,1024,32.0,27950.784666666663,,
3173,prefill,8,2048,512,1024,64.0,31792.639,,
3174,prefill,8,2048,512,1024,304.0,24930.121,,
3175,prefill,8,2048,512,2048,128.0,43806.35466666667,,
3176,prefill,8,2048,512,2048,32.0,27911.853333333333,,
3177,prefill,8,2048,512,2048,64.0,31891.305000000004,,
3178,prefill,8,2048,512,2048,304.0,24976.78733333333,,
3179,prefill,8,2048,512,256,128.0,43787.79733333333,,
3180,prefill,8,2048,512,256,32.0,27911.75766666667,,
3181,prefill,8,2048,512,256,64.0,31790.887666666666,,
3182,prefill,8,2048,512,256,304.0,24982.318,,
3183,prefill,8,2048,512,4096,128.0,43823.68166666667,,
3184,prefill,8,2048,512,4096,32.0,27940.926666666666,,
3185,prefill,8,2048,512,4096,64.0,31866.459333333332,,
3186,prefill,8,2048,512,4096,304.0,24947.17466666667,,
3187,prefill,8,2048,512,512,128.0,43823.926666666666,,
3188,prefill,8,2048,512,512,32.0,27891.28466666667,,
3189,prefill,8,2048,512,512,64.0,31839.024333333335,,
3190,prefill,8,2048,512,512,304.0,24953.782666666666,,
3191,prefill,8,2048,64,1024,128.0,43760.05066666667,,
3192,prefill,8,2048,64,1024,32.0,27999.931,,
3193,prefill,8,2048,64,1024,64.0,31910.067333333336,,
3194,prefill,8,2048,64,1024,304.0,24923.844666666668,,
3195,prefill,8,2048,64,2048,128.0,43837.59900000001,,
3196,prefill,8,2048,64,2048,32.0,27942.744000000002,,
3197,prefill,8,2048,64,2048,64.0,31902.853333333333,,
3198,prefill,8,2048,64,2048,304.0,25003.850333333336,,
3199,prefill,8,2048,64,256,128.0,46460.445999999996,,
3200,prefill,8,2048,64,256,32.0,28006.024333333335,,
3201,prefill,8,2048,64,256,64.0,31836.469,,
3202,prefill,8,2048,64,256,304.0,24959.868666666665,,
3203,prefill,8,2048,64,4096,128.0,43925.630333333334,,
3204,prefill,8,2048,64,4096,32.0,27931.190333333332,,
3205,prefill,8,2048,64,4096,64.0,31891.79466666667,,
3206,prefill,8,2048,64,4096,304.0,24972.074000000004,,
3207,prefill,8,2048,64,512,128.0,43798.21666666667,,
3208,prefill,8,2048,64,512,32.0,28036.7,,
3209,prefill,8,2048,64,512,64.0,31836.204,,
3210,prefill,8,2048,64,512,304.0,24938.531,,
3211,prefill,8,256,128,1024,128.0,831.1546666666667,,
3212,prefill,8,256,128,1024,32.0,526.3913333333334,,
3213,prefill,8,256,128,1024,64.0,593.5713333333333,,
3214,prefill,8,256,128,1024,304.0,481.368,,
3215,prefill,8,256,128,2048,128.0,823.1233333333333,,
3216,prefill,8,256,128,2048,32.0,527.0996666666666,,
3217,prefill,8,256,128,2048,64.0,593.0636666666666,,
3218,prefill,8,256,128,2048,304.0,493.23533333333336,,
3219,prefill,8,256,128,256,128.0,843.3296666666666,,
3220,prefill,8,256,128,256,32.0,526.6853333333332,,
3221,prefill,8,256,128,256,64.0,593.5846666666666,,
3222,prefill,8,256,128,256,304.0,479.4703333333334,,
3223,prefill,8,256,128,4096,128.0,840.0556666666668,,
3224,prefill,8,256,128,4096,32.0,529.732,,
3225,prefill,8,256,128,4096,64.0,593.986,,
3226,prefill,8,256,128,4096,304.0,480.35266666666666,,
3227,prefill,8,256,128,512,128.0,833.6943333333334,,
3228,prefill,8,256,128,512,32.0,526.4446666666666,,
3229,prefill,8,256,128,512,64.0,593.3043333333334,,
3230,prefill,8,256,128,512,304.0,480.9003333333333,,
3231,prefill,8,256,256,1024,128.0,833.1060000000001,,
3232,prefill,8,256,256,1024,32.0,532.8190000000001,,
3233,prefill,8,256,256,1024,64.0,596.3243333333334,,
3234,prefill,8,256,256,1024,304.0,483.8136666666667,,
3235,prefill,8,256,256,2048,128.0,832.7853333333334,,
3236,prefill,8,256,256,2048,32.0,527.3133333333333,,
3237,prefill,8,256,256,2048,64.0,593.7723333333333,,
3238,prefill,8,256,256,2048,304.0,479.9113333333333,,
3239,prefill,8,256,256,256,128.0,1235.133,,
3240,prefill,8,256,256,256,32.0,528.115,,
3241,prefill,8,256,256,256,64.0,593.919,,
3242,prefill,8,256,256,256,304.0,484.8823333333333,,
3243,prefill,8,256,256,4096,128.0,832.1970000000001,,
3244,prefill,8,256,256,4096,32.0,533.0863333333333,,
3245,prefill,8,256,256,4096,64.0,595.1216666666666,,
3246,prefill,8,256,256,4096,304.0,478.441,,
3247,prefill,8,256,256,512,128.0,842.2206666666667,,
3248,prefill,8,256,256,512,32.0,526.2036666666667,,
3249,prefill,8,256,256,512,64.0,600.0666666666667,,
3250,prefill,8,256,256,512,304.0,482.424,,
3251,prefill,8,256,32,1024,128.0,823.4843333333333,,
3252,prefill,8,256,32,1024,32.0,529.665,,
3253,prefill,8,256,32,1024,64.0,961.2130000000001,,
3254,prefill,8,256,32,1024,304.0,486.7269999999999,,
3255,prefill,8,256,32,2048,128.0,841.5786666666667,,
3256,prefill,8,256,32,2048,32.0,529.0236666666666,,
3257,prefill,8,256,32,2048,64.0,593.7186666666666,,
3258,prefill,8,256,32,2048,304.0,479.51033333333334,,
3259,prefill,8,256,32,256,128.0,823.217,,
3260,prefill,8,256,32,256,196.0,484.1076666666666,,
3261,prefill,8,256,32,256,32.0,526.952,,
3262,prefill,8,256,32,256,64.0,596.5509999999999,,
3263,prefill,8,256,32,256,304.0,483.84,,
3264,prefill,8,256,32,4096,128.0,840.7233333333334,,
3265,prefill,8,256,32,4096,32.0,536.9486666666667,,
3266,prefill,8,256,32,4096,64.0,599.3313333333334,,
3267,prefill,8,256,32,4096,304.0,481.061,,
3268,prefill,8,256,32,512,128.0,1038.6433333333334,,
3269,prefill,8,256,32,512,32.0,529.1576666666666,,
3270,prefill,8,256,32,512,64.0,593.585,,
3271,prefill,8,256,32,512,304.0,481.4216666666666,,
3272,prefill,8,256,512,1024,128.0,823.0026666666668,,
3273,prefill,8,256,512,1024,32.0,530.7746666666666,,
3274,prefill,8,256,512,1024,64.0,606.5210000000001,,
3275,prefill,8,256,512,1024,304.0,480.49933333333337,,
3276,prefill,8,256,512,2048,128.0,839.4403333333333,,
3277,prefill,8,256,512,2048,32.0,527.006,,
3278,prefill,8,256,512,2048,64.0,599.465,,
3279,prefill,8,256,512,2048,304.0,484.6553333333333,,
3280,prefill,8,256,512,256,128.0,843.5573333333333,,
3281,prefill,8,256,512,256,32.0,526.8316666666666,,
3282,prefill,8,256,512,256,64.0,593.7453333333333,,
3283,prefill,8,256,512,256,304.0,480.53933333333333,,
3284,prefill,8,256,512,4096,128.0,847.1383333333333,,
3285,prefill,8,256,512,4096,32.0,532.859,,
3286,prefill,8,256,512,4096,64.0,606.5880000000001,,
3287,prefill,8,256,512,4096,304.0,480.41900000000004,,
3288,prefill,8,256,512,512,128.0,823.578,,
3289,prefill,8,256,512,512,32.0,528.2486666666667,,
3290,prefill,8,256,512,512,64.0,594.547,,
3291,prefill,8,256,512,512,304.0,487.1013333333333,,
3292,prefill,8,256,64,1024,128.0,832.0766666666667,,
3293,prefill,8,256,64,1024,32.0,530.1463333333334,,
3294,prefill,8,256,64,1024,64.0,593.2506666666667,,
3295,prefill,8,256,64,1024,304.0,479.0163333333333,,
3296,prefill,8,256,64,2048,128.0,838.2916666666666,,
3297,prefill,8,256,64,2048,32.0,526.8986666666666,,
3298,prefill,8,256,64,2048,64.0,594.601,,
3299,prefill,8,256,64,2048,304.0,482.57099999999997,,
3300,prefill,8,256,64,256,128.0,833.3866666666667,,
3301,prefill,8,256,64,256,32.0,530.6136666666666,,
3302,prefill,8,256,64,256,64.0,593.2906666666667,,
3303,prefill,8,256,64,256,304.0,480.0316666666667,,
3304,prefill,8,256,64,4096,128.0,823.5643333333333,,
3305,prefill,8,256,64,4096,32.0,527.634,,
3306,prefill,8,256,64,4096,64.0,595.6833333333334,,
3307,prefill,8,256,64,4096,304.0,481.435,,
3308,prefill,8,256,64,512,128.0,843.236,,
3309,prefill,8,256,64,512,32.0,526.9793333333333,,
3310,prefill,8,256,64,512,64.0,593.8386666666667,,
3311,prefill,8,256,64,512,304.0,479.72433333333333,,
3312,prefill,8,512,128,1024,128.0,3001.2393333333334,,
3313,prefill,8,512,128,1024,32.0,1898.1303333333335,,
3314,prefill,8,512,128,1024,64.0,2165.4216666666666,,
3315,prefill,8,512,128,1024,304.0,1798.7830000000001,,
3316,prefill,8,512,128,2048,128.0,3007.7343333333333,,
3317,prefill,8,512,128,2048,32.0,1900.8296666666665,,
3318,prefill,8,512,128,2048,64.0,2166.1833333333334,,
3319,prefill,8,512,128,2048,304.0,1779.004,,
3320,prefill,8,512,128,256,128.0,3133.8643333333334,,
3321,prefill,8,512,128,256,32.0,1908.5136666666667,,
3322,prefill,8,512,128,256,64.0,2169.2833333333333,,
3323,prefill,8,512,128,256,304.0,1810.9296666666667,,
3324,prefill,8,512,128,4096,128.0,2996.3360000000007,,
3325,prefill,8,512,128,4096,32.0,1906.8693333333333,,
3326,prefill,8,512,128,4096,64.0,2165.982666666667,,
3327,prefill,8,512,128,4096,304.0,1824.388,,
3328,prefill,8,512,128,512,128.0,2995.922666666667,,
3329,prefill,8,512,128,512,32.0,1903.4083333333335,,
3330,prefill,8,512,128,512,64.0,2159.2473333333332,,
3331,prefill,8,512,128,512,304.0,1786.1006666666665,,
3332,prefill,8,512,256,1024,128.0,2983.103333333333,,
3333,prefill,8,512,256,1024,32.0,1908.2463333333333,,
3334,prefill,8,512,256,1024,64.0,2166.544,,
3335,prefill,8,512,256,1024,304.0,1821.9693333333332,,
3336,prefill,8,512,256,2048,128.0,2983.599333333333,,
3337,prefill,8,512,256,2048,32.0,1908.594,,
3338,prefill,8,512,256,2048,64.0,2167.8940000000002,,
3339,prefill,8,512,256,2048,304.0,1808.5246666666665,,
3340,prefill,8,512,256,256,128.0,2987.743,,
3341,prefill,8,512,256,256,32.0,1910.491,,
3342,prefill,8,512,256,256,64.0,2162.0536666666667,,
3343,prefill,8,512,256,256,304.0,1807.963,,
3344,prefill,8,512,256,4096,128.0,3001.7756666666664,,
3345,prefill,8,512,256,4096,32.0,1909.8229999999996,,
3346,prefill,8,512,256,4096,64.0,2168.3746666666666,,
3347,prefill,8,512,256,4096,304.0,1843.725333333333,,
3348,prefill,8,512,256,512,128.0,3001.0416666666665,,
3349,prefill,8,512,256,512,32.0,1906.3353333333334,,
3350,prefill,8,512,256,512,64.0,2156.3070000000002,,
3351,prefill,8,512,256,512,304.0,1803.594,,
3352,prefill,8,512,32,1024,128.0,2989.695333333333,,
3353,prefill,8,512,32,1024,32.0,1902.794,,
3354,prefill,8,512,32,1024,64.0,2164.0713333333333,,
3355,prefill,8,512,32,1024,304.0,1810.1153333333332,,
3356,prefill,8,512,32,2048,128.0,2999.5020000000004,,
3357,prefill,8,512,32,2048,32.0,1902.353,,
3358,prefill,8,512,32,2048,64.0,2157.1493333333333,,
3359,prefill,8,512,32,2048,304.0,1799.6376666666667,,
3360,prefill,8,512,32,256,128.0,3002.711,,
3361,prefill,8,512,32,256,32.0,1913.4976666666669,,
3362,prefill,8,512,32,256,64.0,2163.978,,
3363,prefill,8,512,32,256,304.0,1796.7906666666668,,
3364,prefill,8,512,32,4096,128.0,2998.8753333333334,,
3365,prefill,8,512,32,4096,32.0,1911.5206666666666,,
3366,prefill,8,512,32,4096,64.0,2160.704,,
3367,prefill,8,512,32,4096,304.0,1832.406,,
3368,prefill,8,512,32,512,128.0,3016.555666666667,,
3369,prefill,8,512,32,512,32.0,1905.012,,
3370,prefill,8,512,32,512,64.0,2163.3233333333333,,
3371,prefill,8,512,32,512,304.0,1799.3166666666668,,
3372,prefill,8,512,512,1024,128.0,2981.8340000000003,,
3373,prefill,8,512,512,1024,32.0,1909.9440000000002,,
3374,prefill,8,512,512,1024,64.0,2162.147333333333,,
3375,prefill,8,512,512,1024,304.0,1804.235,,
3376,prefill,8,512,512,2048,128.0,3004.4213333333337,,
3377,prefill,8,512,512,2048,32.0,1909.2756666666664,,
3378,prefill,8,512,512,2048,64.0,2165.221,,
3379,prefill,8,512,512,2048,304.0,1848.683,,
3380,prefill,8,512,512,256,128.0,2995.668333333333,,
3381,prefill,8,512,512,256,32.0,1909.128,,
3382,prefill,8,512,512,256,64.0,2168.241,,
3383,prefill,8,512,512,256,304.0,1801.0803333333333,,
3384,prefill,8,512,512,4096,128.0,2997.0586666666663,,
3385,prefill,8,512,512,4096,32.0,1909.4086666666665,,
3386,prefill,8,512,512,4096,64.0,2155.865666666667,,
3387,prefill,8,512,512,4096,304.0,1791.459,,
3388,prefill,8,512,512,512,128.0,3001.683333333333,,
3389,prefill,8,512,512,512,32.0,1903.2616666666665,,
3390,prefill,8,512,512,512,64.0,2162.2006666666666,,
3391,prefill,8,512,512,512,304.0,1832.2593333333334,,
3392,prefill,8,512,64,1024,128.0,2997.859666666667,,
3393,prefill,8,512,64,1024,32.0,1910.4246666666666,,
3394,prefill,8,512,64,1024,64.0,2176.019333333333,,
3395,prefill,8,512,64,1024,304.0,1800.640666666667,,
3396,prefill,8,512,64,2048,128.0,3002.9363333333336,,
3397,prefill,8,512,64,2048,32.0,1910.1043333333334,,
3398,prefill,8,512,64,2048,64.0,2164.726666666667,,
3399,prefill,8,512,64,2048,304.0,1808.5919999999999,,
3400,prefill,8,512,64,256,128.0,3101.242666666667,,
3401,prefill,8,512,64,256,32.0,1898.2896666666666,,
3402,prefill,8,512,64,256,64.0,2156.9356666666667,,
3403,prefill,8,512,64,256,304.0,1822.7703333333332,,
3404,prefill,8,512,64,4096,128.0,3004.3813333333333,,
3405,prefill,8,512,64,4096,32.0,1894.254,,
3406,prefill,8,512,64,4096,64.0,2152.6853333333333,,
3407,prefill,8,512,64,4096,304.0,1810.3426666666667,,
3408,prefill,8,512,64,512,128.0,2998.4883333333332,,
3409,prefill,8,512,64,512,32.0,1901.7513333333334,,
3410,prefill,8,512,64,512,64.0,2164.8603333333335,,
3411,prefill,8,512,64,512,304.0,1817.7053333333333,,
3412,prefill_and_decode,1,1024,128,1024,128.0,,592.1143333333333,1476.4039999999998
3413,prefill_and_decode,1,1024,128,1024,32.0,,2541.2816666666663,984.0646666666667
3414,prefill_and_decode,1,1024,128,1024,64.0,,1295.3506666666667,1074.1246666666666
3415,prefill_and_decode,1,1024,128,1024,304.0,,438.47,1008.1203333333333
3416,prefill_and_decode,1,1024,128,2048,128.0,,1155.403,1481.282
3417,prefill_and_decode,1,1024,128,2048,32.0,,4852.798666666667,1131.8836666666666
3418,prefill_and_decode,1,1024,128,2048,64.0,,2453.9346666666665,1178.6966666666667
3419,prefill_and_decode,1,1024,128,2048,304.0,,640.2516666666667,1105.3023333333333
3420,prefill_and_decode,1,1024,128,256,128.0,,194.61866666666666,1482.3653333333334
3421,prefill_and_decode,1,1024,128,256,32.0,,796.4756666666667,972.572
3422,prefill_and_decode,1,1024,128,256,64.0,,380.3503333333333,1075.2866666666666
3423,prefill_and_decode,1,1024,128,256,304.0,,75.279,851.281
3424,prefill_and_decode,1,1024,128,4096,128.0,,2220.788,1592.9113333333335
3425,prefill_and_decode,1,1024,128,4096,32.0,,9516.105000000001,1548.6363333333331
3426,prefill_and_decode,1,1024,128,4096,64.0,,4847.304,1548.409333333333
3427,prefill_and_decode,1,1024,128,4096,304.0,,1199.5183333333334,1591.7086666666667
3428,prefill_and_decode,1,1024,128,512,128.0,,315.749,1469.8573333333334
3429,prefill_and_decode,1,1024,128,512,32.0,,1371.1906666666666,960.5846666666666
3430,prefill_and_decode,1,1024,128,512,64.0,,685.1676666666666,1082.9046666666666
3431,prefill_and_decode,1,1024,128,512,304.0,,194.21766666666667,919.4503333333333
3432,prefill_and_decode,1,1024,256,1024,128.0,,1181.7163333333335,1480.039
3433,prefill_and_decode,1,1024,256,1024,32.0,,4961.191333333333,1144.1913333333334
3434,prefill_and_decode,1,1024,256,1024,64.0,,2524.229333333333,1175.316
3435,prefill_and_decode,1,1024,256,1024,304.0,,945.2563333333334,1193.9586666666667
3436,prefill_and_decode,1,1024,256,2048,128.0,,2257.485,1606.4616666666668
3437,prefill_and_decode,1,1024,256,2048,32.0,,9613.471333333333,1558.808
3438,prefill_and_decode,1,1024,256,2048,64.0,,4822.862666666667,1565.6760000000002
3439,prefill_and_decode,1,1024,256,2048,304.0,,1443.3296666666668,1627.1096666666665
3440,prefill_and_decode,1,1024,256,256,128.0,,352.233,1476.1513333333332
3441,prefill_and_decode,1,1024,256,256,32.0,,1523.5526666666665,949.4796666666666
3442,prefill_and_decode,1,1024,256,256,64.0,,775.2673333333333,1078.7613333333331
3443,prefill_and_decode,1,1024,256,256,304.0,,448.0253333333333,935.928
3444,prefill_and_decode,1,1024,256,4096,128.0,,4446.134,2381.69
3445,prefill_and_decode,1,1024,256,4096,32.0,,18824.160666666667,2365.6523333333334
3446,prefill_and_decode,1,1024,256,4096,64.0,,9526.945,2357.1133333333332
3447,prefill_and_decode,1,1024,256,4096,304.0,,2353.224666666667,2459.9756666666667
3448,prefill_and_decode,1,1024,256,512,128.0,,659.5096666666667,1534.5386666666666
3449,prefill_and_decode,1,1024,256,512,32.0,,2690.022,982.0336666666667
3450,prefill_and_decode,1,1024,256,512,64.0,,1382.336,1089.8003333333334
3451,prefill_and_decode,1,1024,256,512,304.0,,594.3063333333333,992.0833333333334
3452,prefill_and_decode,1,1024,32,1024,128.0,,184.529,1456.2396666666666
3453,prefill_and_decode,1,1024,32,1024,32.0,,683.7109999999999,971.1426666666666
3454,prefill_and_decode,1,1024,32,1024,64.0,,343.4256666666667,1069.2866666666666
3455,prefill_and_decode,1,1024,32,1024,304.0,,60.565666666666665,843.303
3456,prefill_and_decode,1,1024,32,2048,128.0,,345.10966666666667,1467.5306666666668
3457,prefill_and_decode,1,1024,32,2048,32.0,,1291.1543333333332,962.0146666666666
3458,prefill_and_decode,1,1024,32,2048,64.0,,674.169,1085.0963333333332
3459,prefill_and_decode,1,1024,32,2048,304.0,,117.60233333333333,901.3296666666666
3460,prefill_and_decode,1,1024,32,256,128.0,,62.34233333333333,1456.827
3461,prefill_and_decode,1,1024,32,256,32.0,,205.80433333333335,963.4976666666666
3462,prefill_and_decode,1,1024,32,256,64.0,,101.873,1070.2623333333331
3463,prefill_and_decode,1,1024,32,256,304.0,,21.021666666666665,845.5080000000002
3464,prefill_and_decode,1,1024,32,4096,128.0,,674.7976666666667,1479.5183333333334
3465,prefill_and_decode,1,1024,32,4096,32.0,,2408.4843333333333,970.5003333333334
3466,prefill_and_decode,1,1024,32,4096,64.0,,1328.6273333333331,1077.412
3467,prefill_and_decode,1,1024,32,4096,304.0,,225.87700000000004,994.7426666666667
3468,prefill_and_decode,1,1024,32,512,128.0,,92.104,1469.4693333333335
3469,prefill_and_decode,1,1024,32,512,32.0,,356.2416666666666,957.618
3470,prefill_and_decode,1,1024,32,512,64.0,,192.654,1054.2789999999998
3471,prefill_and_decode,1,1024,32,512,304.0,,34.69266666666667,838.3716666666666
3472,prefill_and_decode,1,1024,512,1024,128.0,,2344.523333333333,1480.0793333333334
3473,prefill_and_decode,1,1024,512,1024,32.0,,9943.259,1424.1253333333334
3474,prefill_and_decode,1,1024,512,1024,64.0,,4968.528333333333,1423.6843333333334
3475,prefill_and_decode,1,1024,512,1024,304.0,,1777.948333333333,1505.0166666666667
3476,prefill_and_decode,1,1024,512,2048,128.0,,4515.8533333333335,1943.4466666666667
3477,prefill_and_decode,1,1024,512,2048,32.0,,19192.373,1931.9950000000001
3478,prefill_and_decode,1,1024,512,2048,64.0,,9634.832666666667,1958.7086666666667
3479,prefill_and_decode,1,1024,512,2048,304.0,,2562.422666666667,2016.0256666666667
3480,prefill_and_decode,1,1024,512,256,128.0,,1066.7609999999997,1484.8646666666666
3481,prefill_and_decode,1,1024,512,256,32.0,,3031.616333333333,1010.913
3482,prefill_and_decode,1,1024,512,256,64.0,,1538.8680000000002,1078.04
3483,prefill_and_decode,1,1024,512,256,304.0,,1082.356,1049.7346666666665
3484,prefill_and_decode,1,1024,512,4096,128.0,,8869.443,3098.1696666666667
3485,prefill_and_decode,1,1024,512,4096,32.0,,37558.51833333333,3157.865
3486,prefill_and_decode,1,1024,512,4096,64.0,,19067.788333333334,3190.7539999999995
3487,prefill_and_decode,1,1024,512,4096,304.0,,4252.25,3146.4926666666665
3488,prefill_and_decode,1,1024,512,512,128.0,,1305.4273333333333,1489.8896666666667
3489,prefill_and_decode,1,1024,512,512,32.0,,5302.439666666667,1140.7570000000003
3490,prefill_and_decode,1,1024,512,512,64.0,,4526.984666666666,1793.303
3491,prefill_and_decode,1,1024,512,512,304.0,,1315.3433333333335,1190.8183333333334
3492,prefill_and_decode,1,1024,64,1024,128.0,,300.19366666666673,1465.7939999999999
3493,prefill_and_decode,1,1024,64,1024,32.0,,1300.8433333333335,959.7696666666667
3494,prefill_and_decode,1,1024,64,1024,64.0,,637.2049999999999,1079.804
3495,prefill_and_decode,1,1024,64,1024,304.0,,121.91933333333334,871.9016666666666
3496,prefill_and_decode,1,1024,64,2048,128.0,,574.4343333333333,1478.6493333333335
3497,prefill_and_decode,1,1024,64,2048,32.0,,2462.702333333333,965.904
3498,prefill_and_decode,1,1024,64,2048,64.0,,1259.2949999999998,1081.0739999999998
3499,prefill_and_decode,1,1024,64,2048,304.0,,342.584,981.7263333333334
3500,prefill_and_decode,1,1024,64,256,128.0,,87.587,1474.9613333333334
3501,prefill_and_decode,1,1024,64,256,32.0,,395.01,943.7600000000001
