,Unnamed: 0,index,cu_mask,decode_batch_size,decode_len,prefill_len,prefill_batch,queue1_start,queue1_end,queue2_start,queue2_end,q1_dur,q2_dur,overlap_us,pct_of_q1,pct_of_q2
969,969,969,128.0,64,1024,256,1,486700181791929,486700181912685,486700181709140,486700181994352,120756,285212,120756,100.0,42.33903201828815
970,970,970,128.0,64,1024,256,4,486788024409010,486788024830815,486788024321129,486788024609028,421805,287899,200018,47.41954220552151,69.47505896164975
971,971,971,128.0,64,1024,256,8,486876001147652,486876001991663,486876001059611,486876001347148,844011,287537,199496,23.636658763926064,69.3809840124923
972,972,972,128.0,64,1024,256,16,486962504087028,486962505749512,486962504005000,486962504293340,1662484,288340,206312,12.40986379417787,71.55164042449886
973,973,973,128.0,64,1024,256,32,487048554752055,487048558169434,487048554667782,487048554956082,3417379,288300,204027,5.970277221227145,70.76899063475545
974,974,974,128.0,64,1024,512,1,487138735206384,487138735605176,487138735125118,487138735412696,398792,287578,206312,51.73423739693875,71.7412319440291
975,975,975,128.0,64,1024,512,4,487239081532341,487239083003067,487239081450675,487239081738132,1470726,287457,205791,13.992477184737334,71.59018566255126
976,976,976,128.0,64,1024,512,8,487341145043925,487341148023582,487341144958690,487341145251520,2979657,292830,207595,6.967077083033383,70.89266810094594
977,977,977,128.0,64,1024,512,16,487440164138620,487440170192271,487440164056832,487440164344290,6053651,287458,205670,3.3974538670960714,71.54784351105205
978,978,978,128.0,64,1024,1024,1,487533017829492,487533019267021,487533017745380,487533018031915,1437529,286535,202423,14.081315924756996,70.64512188737851
979,979,979,128.0,64,1024,1024,4,487640520895691,487640526667939,487640520814986,487640521102845,5772248,287859,207154,3.588792442736348,71.96370445252711
980,980,980,128.0,64,1024,1024,8,487745081158795,487745092619860,487745081075965,487745081363744,11461065,287779,204949,1.7882195066514326,71.21749675966628
981,981,981,128.0,64,1024,2048,1,487846418072434,487846423766303,487846417989604,487846418276461,5693869,286857,204027,3.5832752738076694,71.12498562001277
982,982,982,128.0,64,1024,2048,4,487949428996967,487949451169662,487949428914899,487949429202999,22172695,288100,206032,0.9292149646220274,71.51405761888233
983,983,983,128.0,64,1024,2048,8,488051462713135,488051506556176,488051462628053,488051462916272,43843041,288219,203137,0.46332780611636865,70.48008632324725
984,984,984,128.0,64,1024,4096,1,488153546086609,488153568395296,488153546001936,488153546289955,22308687,288019,203346,0.911510390548758,70.60159225606644
985,985,985,128.0,64,1024,4096,4,488250272726640,488250358655088,488250272645122,488250272932620,85928448,287498,205980,0.23971106751514934,71.64571579628381
986,986,986,128.0,64,2048,256,1,494149980979875,494149981180454,494149980902256,494149981450230,200579,547974,200579,100.0,36.603743973254204
987,987,987,128.0,64,2048,256,4,494226288832467,494226289263774,494226288751963,494226289313648,431307,561685,431307,100.0,76.78805736311277
988,988,988,128.0,64,2048,256,8,494301502997360,494301503854120,494301502917598,494301503471906,856760,554308,474546,55.38844016994258,85.61052699942991
989,989,989,128.0,64,2048,256,16,494377300122923,494377301814834,494377300044063,494377300622426,1691911,578363,499503,29.523006824827075,86.36496456377742
990,990,990,128.0,64,2048,256,32,494451631109352,494451634476174,494451631030051,494451631586644,3366822,556593,477292,14.176336022516189,85.7524259198373
991,991,991,128.0,64,2048,512,1,494527998386208,494527998788729,494527998304942,494527998857726,402521,552784,402521,100.0,72.81704969753105
992,992,992,128.0,64,2048,512,4,494604297395759,494604298910424,494604297316154,494604297899288,1514665,583134,503529,33.243588516272574,86.34876374898394
993,993,993,128.0,64,2048,512,8,494680019650293,494680022651479,494680019566581,494680020122092,3001186,555511,471799,15.720418527875314,84.93063143664122
994,994,994,128.0,64,2048,512,16,494754636545611,494754642631855,494754636458051,494754637012399,6086244,554348,466788,7.669557776520297,84.20486770043367
995,995,995,128.0,64,2048,1024,1,494830673056258,494830674499159,494830672973468,494830673528017,1442901,554549,471759,32.695174513012326,85.07075118700061
996,996,996,128.0,64,2048,1024,4,494906074690394,494906080422908,494906074604076,494906075158264,5732514,554188,467870,8.161689618202415,84.42441915018009
997,997,997,128.0,64,2048,1024,8,494982530595310,494982541994909,494982530514124,494982531067791,11399599,553667,472481,4.144715967640616,85.33667348785461
998,998,998,128.0,64,2048,2048,1,495059084198631,495059089905526,495059084117966,495059084672314,5706895,554348,473683,8.30018775533806,85.44867123178942
999,999,999,128.0,64,2048,2048,4,495136092583677,495136114785548,495136092501649,495136093056639,22201871,554990,472962,2.130279921003054,85.21991387232202
1000,1000,1000,128.0,64,2048,2048,8,495212813862271,495212857676430,495212813781565,495212814337437,43814159,555872,475166,1.0845032994927508,85.48118991422486
1001,1001,1001,128.0,64,2048,4096,1,495288273759326,495288296100599,495288273676337,495288274231567,22341273,555230,472241,2.1137604826725855,85.05322118761595
1002,1002,1002,128.0,64,2048,4096,4,495364780015732,495364865813021,495364779932241,495364780488674,85797289,556433,472942,0.5512318693426316,84.99531839412832
1003,1003,1003,128.0,64,4096,256,1,500609369183685,500609369555215,500609369096165,500609370197725,371530,1101560,371530,100.0,33.72762264424997
1004,1004,1004,128.0,64,4096,256,4,500686166376719,500686166973765,500686166294691,500686167435822,597046,1141131,597046,100.0,52.32054864866523
1005,1005,1005,128.0,64,4096,256,8,500762814906604,500762815770461,500762814824817,500762815940249,863857,1115432,863857,100.0,77.4459581579155
1006,1006,1006,128.0,64,4096,256,16,500839335077541,500839336773382,500839334997197,500839336115837,1695841,1118640,1038296,61.22602295852029,92.81770721590503
1007,1007,1007,128.0,64,4096,256,32,500915177993883,500915181399396,500915177909530,500915179004636,3405513,1095106,1010753,29.679904319848433,92.29727533225093
1008,1008,1008,128.0,64,4096,512,1,500991125025831,500991125599183,500991124946449,500991126053422,573352,1106973,573352,100.0,51.794578548889625
1009,1009,1009,128.0,64,4096,512,4,501066772125690,501066773608362,501066772041096,501066773130589,1482672,1089493,1004899,67.77621753159161,92.23547099430652
1010,1010,1010,128.0,64,4096,512,8,501143401491904,501143404509489,501143401408553,501143402521059,3017585,1112506,1029155,34.105253041753585,92.50781568818506
1011,1011,1011,128.0,64,4096,512,16,501218854128334,501218860179340,501218854046827,501218855135358,6051006,1088531,1007024,16.64225750230623,92.51220222483329
1012,1012,1012,128.0,64,4096,1024,1,501294823339228,501294824844673,501294823283901,501294824433812,1505445,1149911,1094584,72.70833540913152,95.1885841599915
1013,1013,1013,128.0,64,4096,1024,4,501370764337981,501370770104576,501370764257316,501370765349616,5766595,1092300,1011635,17.54302148841734,92.61512405016937
1014,1014,1014,128.0,64,4096,1024,8,501446450246032,501446461637578,501446450168254,501446451256143,11391546,1087889,1010111,8.867198534773067,92.85055736384871
1015,1015,1015,128.0,64,4096,2048,1,501522779465872,501522785193458,501522779385609,501522780475503,5727586,1089894,1009631,17.62751358076509,92.63570585763387
1016,1016,1016,128.0,64,4096,2048,4,501599223558517,501599245766133,501599223478294,501599224569310,22207616,1091016,1010793,4.551560149455034,92.64694559933126
1017,1017,1017,128.0,64,4096,2048,8,501674980873964,501675024838403,501674980792149,501674981882203,43964439,1090054,1008239,2.293305732844675,92.49440853388916
1018,1018,1018,128.0,64,4096,4096,1,501751197596575,501751219881447,501751197512823,501751198602477,22284872,1089654,1005902,4.513833420268243,92.31389046431252
1019,1019,1019,128.0,64,4096,4096,4,501828155067316,501828240901884,501828154984826,501828156073677,85834568,1088851,1006361,1.1724425525156719,92.42412414554425
1020,1020,1020,128.0,128,256,256,1,474471590465790,474471590585464,474471590385567,474471590558482,119674,172915,92692,77.45374935240737,53.60552872798774
1021,1021,1021,128.0,128,256,256,4,474550625336914,474550625760644,474550625254606,474550625428925,423730,174319,92011,21.71453519930144,52.78311601145027
1022,1022,1022,128.0,128,256,256,8,474629541737560,474629542588186,474629541658378,474629541831775,850626,173397,94215,11.075960527893574,54.33485008391149
1023,1023,1023,128.0,128,256,256,16,474705591979627,474705593670937,474705591897960,474705592079055,1691310,181095,99428,5.878756703383767,54.90377978409122
1024,1024,1024,128.0,128,256,256,32,474782051091536,474782055656742,474782051008426,474782051191605,4565206,183179,100069,2.1919930885922785,54.62907866076352
1025,1025,1025,128.0,128,256,512,1,474859252334824,474859252735301,474859252247424,474859252421102,400477,173678,86278,21.54380900775825,49.676988449890025
1026,1026,1026,128.0,128,256,512,4,474935141237351,474935142778718,474935141154441,474935141334894,1541367,180453,97543,6.328343606681601,54.05451835103877
1027,1027,1027,128.0,128,256,512,8,475011189562952,475011192673149,475011189479281,475011189653720,3110197,174439,90768,2.9184003457015746,52.03423546339982
1028,1028,1028,128.0,128,256,512,16,475085842589944,475085849102166,475085842508959,475085842683759,6512222,174800,93815,1.4405989230711114,53.66990846681923
1029,1029,1029,128.0,128,256,1024,1,475161794003479,475161795499342,475161793939332,475161794169178,1495863,229846,165699,11.07715078185636,72.09131331413207
1030,1030,1030,128.0,128,256,1024,4,475239293699732,475239299845435,475239293615780,475239293789618,6145703,173838,89886,1.4625828810796746,51.70676146757326
1031,1031,1031,128.0,128,256,1024,8,475315555866207,475315567938191,475315555784901,475315555958619,12071984,173718,92412,0.7655079728402556,53.19655994197493
1032,1032,1032,128.0,128,256,2048,1,475392608910218,475392615058527,475392608826948,475392609002910,6148309,175962,92692,1.50760152100358,52.67728259510576
1033,1033,1033,128.0,128,256,2048,4,475469792202068,475469815929803,475469792116993,475469792291673,23727735,174680,89605,0.3776382364351254,51.29665674376002
1034,1034,1034,128.0,128,256,2048,8,475547018801003,475547076443784,475547018717808,475547018972952,57642781,255144,171949,0.2983010136169523,67.3929232119901
1035,1035,1035,128.0,128,256,4096,1,475623392972638,475623421616263,475623392890250,475623393166923,28643625,276673,194285,0.678283562223706,70.22188648693583
1036,1036,1036,128.0,128,256,4096,4,475700843705906,475700934903265,475700843624207,475700843798526,91197359,174319,92620,0.10155995855099269,53.13247551901973
1037,1037,1037,128.0,128,512,256,1,480920179326966,480920179447281,480920179246381,480920179550237,120315,303856,120315,100.0,39.596058659364964
1038,1038,1038,128.0,128,512,256,4,480994832418878,480994832841124,480994832338935,480994832645997,422246,307062,227119,53.788312973953566,73.9651926972403
1039,1039,1039,128.0,128,512,256,8,481070881745731,481070882583328,481070881660336,481070881966236,837597,305900,220505,26.325906133856737,72.08401438378556
1040,1040,1040,128.0,128,512,256,16,481144780028513,481144781690316,481144779947408,481144780255673,1661803,308265,227160,13.669490306612758,73.68984477640991
1041,1041,1041,128.0,128,512,256,32,481219646403218,481219649767396,481219646321030,481219646628172,3364178,307142,224954,6.686744874973917,73.2410416029068
1042,1042,1042,128.0,128,512,512,1,481295620068463,481295620467696,481295619990517,481295620298462,399233,307945,229999,57.610217592233106,74.68833720307198
1043,1043,1043,128.0,128,512,512,4,481371715499447,481371717000682,481371715418702,481371715738554,1501235,319852,239107,15.927353145909867,74.75551192426497
1044,1044,1044,128.0,128,512,512,8,481447115068506,481447118072901,481447114981787,481447115290774,3004395,308987,222268,7.398095123976707,71.93441795285885
1045,1045,1045,128.0,128,512,512,16,481522538217413,481522544230453,481522538132097,481522538439120,6013040,307023,221707,3.6871033620265288,72.21185383505471
1046,1046,1046,128.0,128,512,1024,1,481598281295867,481598282739491,481598281214361,481598281521784,1443624,307423,225917,15.649296492715555,73.48734479853492
1047,1047,1047,128.0,128,512,1024,4,481673078441288,481673084198222,481673078360302,481673078667926,5756934,307624,226638,3.936783016793314,73.67370556263491
1048,1048,1048,128.0,128,512,1024,8,481747194278916,481747205665573,481747194194202,481747194501465,11386657,307263,222549,1.9544717997565044,72.4294822350885
1049,1049,1049,128.0,128,512,2048,1,481822764640297,481822770323262,481822764559512,481822764867657,5682965,308145,227360,4.000728492960981,73.78344610491814
1050,1050,1050,128.0,128,512,2048,4,481897842508567,481897864731262,481897842429226,481897842737932,22222695,308706,229365,1.0321205416354766,74.29884744708558
1051,1051,1051,128.0,128,512,2048,8,481972930990107,481972975009920,481972930909657,481972931218243,44019813,308586,228136,0.5182575400763288,73.92947184901453
1052,1052,1052,128.0,128,512,4096,1,482047910798297,482047933164560,482047910712180,482047911063424,22366263,351244,265127,1.1853880105049288,75.48228581840544
1053,1053,1053,128.0,128,512,4096,4,482123914876641,482124000894040,482123914792779,482123915138369,86017399,345590,261728,0.30427332498161214,75.73367284933013
1054,1054,1054,128.0,128,1024,256,1,488340549634055,488340549830143,488340549550423,488340550117080,196088,566657,196088,100.0,34.60435501546792
1055,1055,1055,128.0,128,1024,256,4,488441111721569,488441112145899,488441111641866,488441112214817,424330,572951,424330,100.0,74.0604344874169
1056,1056,1056,128.0,128,1024,256,8,488537199425349,488537200268317,488537199344765,488537199918557,842968,573792,493208,58.50850803351966,85.9558864536278
1057,1057,1057,128.0,128,1024,256,16,488630467447232,488630469116531,488630467365606,488630467942646,1669299,577040,495414,29.67796661952113,85.85436018300291
1058,1058,1058,128.0,128,1024,256,32,488738009012498,488738012387218,488738008930992,488738009511480,3374720,580488,498982,14.785878532144888,85.9590551398134
1059,1059,1059,128.0,128,1024,512,1,488846638648754,488846639050874,488846638566726,488846639139717,402120,572991,402120,100.0,70.17911276093342
1060,1060,1060,128.0,128,1024,512,4,488954073049477,488954074521364,488954072960954,488954073535308,1471887,574354,485831,33.00735722239547,84.58737990855813
1061,1061,1061,128.0,128,1024,512,8,489049353345112,489049356372838,489049353261360,489049353837117,3027726,575757,492005,16.24998431165832,85.45358545358546
1062,1062,1062,128.0,128,1024,512,16,489136318851873,489136324932384,489136318771730,489136319347247,6080511,575517,495374,8.146913968250367,86.07460770055447
1063,1063,1063,128.0,128,1024,1024,1,489224104573480,489224106017784,489224104492695,489224105067690,1444304,574995,494210,34.217865490921575,85.95031261141402
1064,1064,1064,128.0,128,1024,1024,4,489311187830492,489311193627434,489311187748184,489311188323660,5796942,575476,493168,8.507381995541788,85.697405278413
1065,1065,1065,128.0,128,1024,1024,8,489396974135351,489396985531542,489396974057973,489396974633129,11396191,575156,497778,4.367933110282199,86.54660648589253
1066,1066,1066,128.0,128,1024,2048,1,489481460075881,489481465803103,489481459992170,489481460566243,5727222,574073,490362,8.561952024908411,85.41805658862201
1067,1067,1067,128.0,128,1024,2048,4,489569088724718,489569110875954,489569088634351,489569089211151,22151236,576800,486433,2.195963241057971,84.33304438280167
1068,1068,1068,128.0,128,1024,2048,8,489659659683558,489659703657037,489659659603189,489659660179467,43973479,576278,495909,1.1277456577861398,86.05377959942945
1069,1069,1069,128.0,128,1024,4096,1,489743984318607,489744006790256,489743984238063,489743984975911,22471649,737848,657304,2.925036787464952,89.08393056564495
1070,1070,1070,128.0,128,1024,4096,4,489828873433019,489828959837571,489828873348823,489828874081339,86404552,732516,648320,0.7503308390511648,88.50591659431329
1071,1071,1071,128.0,128,2048,256,1,495440538014980,495440538389837,495440537932711,495440539088275,374857,1155564,374857,100.0,32.43931102041947
1072,1072,1072,128.0,128,2048,256,4,495515878808584,495515879406672,495515878724752,495515879851089,598088,1126337,598088,100.0,53.1002710556432
1073,1073,1073,128.0,128,2048,256,8,495592098762574,495592099609472,495592098681829,495592099816906,846898,1135077,846898,100.0,74.61150212716846
1074,1074,1074,128.0,128,2048,256,16,495666918451811,495666920118504,495666918374354,495666919483131,1666693,1108777,1031320,61.87822232408728,93.0141949192669
1075,1075,1075,128.0,128,2048,256,32,495741945759569,495741949192543,495741945678784,495741946787881,3432974,1109097,1028312,29.953969939766512,92.71614655886727
1076,1076,1076,128.0,128,2048,512,1,495817655911541,495817656460396,495817655827107,495817656954006,548855,1126899,548855,100.0,48.70489724456229
1077,1077,1077,128.0,128,2048,512,4,495893617175623,495893618655329,495893617089586,495893618199726,1479706,1110140,1024103,69.2098971011809,92.24989640946187
1078,1078,1078,128.0,128,2048,512,8,495969793126826,495969796171030,495969793045279,495969794166965,3044204,1121686,1040139,34.16784814683904,92.72996186098426
1079,1079,1079,128.0,128,2048,512,16,496045763338869,496045769395846,496045763261011,496045764371872,6056977,1110861,1033003,17.05476180609568,92.99120231964216
1080,1080,1080,128.0,128,2048,1024,1,496121539672249,496121541122607,496121539592586,496121540703087,1450358,1110501,1030838,71.07472775687106,92.82639097128234
1081,1081,1081,128.0,128,2048,1024,4,496197289927264,496197295651360,496197289842430,496197290952370,5724096,1109940,1025106,17.908609499211753,92.35688415590032
1082,1082,1082,128.0,128,2048,1024,8,496273289040929,496273300501148,496273288960385,496273290069843,11460219,1109458,1028914,8.978135583621919,92.7402389274763
1083,1083,1083,128.0,128,2048,2048,1,496348798129915,496348803871571,496348798045883,496348799155542,5741656,1109659,1025627,17.862912720650627,92.42722313791894
1084,1084,1084,128.0,128,2048,2048,4,496425266211105,496425288351439,496425266129197,496425267239938,22140334,1110741,1028833,4.646872084224204,92.62582366186176
1085,1085,1085,128.0,128,2048,2048,8,496501254507076,496501298368104,496501254424921,496501255536303,43861028,1111382,1029227,2.346563787789014,92.60785220563227
1086,1086,1086,128.0,128,2048,4096,1,496577957535123,496577979831534,496577957451051,496577958683350,22296411,1232299,1148227,5.149828822226142,93.17762977978559
1087,1087,1087,128.0,128,2048,4096,4,496655822604693,496655908434859,496655822521987,496655823820759,85830166,1298772,1216066,1.4168282046664105,93.6319846747543
1088,1088,1088,128.0,128,4096,256,1,501904020611285,501904021262575,501904020525288,501904022664904,651290,2139616,651290,100.0,30.43957420396931
1089,1089,1089,128.0,128,4096,256,4,501979175742437,501979176700108,501979175659447,501979177805317,957671,2145870,957671,100.0,44.62856557014172
1090,1090,1090,128.0,128,4096,256,8,502054845740739,502054846930541,502054845659473,502054847812760,1189802,2153287,1189802,100.0,55.25515177493757
1091,1091,1091,128.0,128,4096,256,16,502130138664181,502130140344546,502130138585803,502130140762224,1680365,2176421,1680365,100.0,77.2077185434252
1092,1092,1092,128.0,128,4096,256,32,502205964067883,502205967497610,502205963986095,502205966206376,3429727,2220281,2138493,62.35169737999555,96.31632212319072
1093,1093,1093,128.0,128,4096,512,1,502281756169012,502281757109644,502281756087072,502281758231339,940632,2144267,940632,100.0,43.86729824224315
1094,1094,1094,128.0,128,4096,512,4,502357704827737,502357706463600,502357704816231,502357707004799,1635863,2188568,1635863,100.0,74.74581552869275
1095,1095,1095,128.0,128,4096,512,8,502433057574245,502433060616967,502433057495745,502433059725247,3042722,2229502,2151002,70.69334628664728,96.47903433143365
1096,1096,1096,128.0,128,4096,512,16,502508608225416,502508614294784,502508608143749,502508610331235,6069368,2187486,2105819,34.69585301138438,96.26662753498765
1097,1097,1097,128.0,128,4096,1024,1,502584377741291,502584379342755,502584377660105,502584379886840,1601464,2226735,1601464,100.0,71.91982880764887
1098,1098,1098,128.0,128,4096,1024,4,502660746481065,502660752241285,502660746399358,502660748598069,5760220,2198711,2117004,36.75213793917593,96.28386813910514
1099,1099,1099,128.0,128,4096,1024,8,502736164785809,502736176205178,502736164703901,502736166879519,11419369,2175618,2093710,18.334725850438847,96.23518466936751
1100,1100,1100,128.0,128,4096,2048,1,502812571286937,502812577018933,502812571203025,502812573413644,5731996,2210619,2126707,37.102381090286876,96.20414010736359
1101,1101,1101,128.0,128,4096,2048,4,502888741045031,502888763154901,502888740964045,502888743149326,22109870,2185281,2104295,9.517446280778676,96.29402351459606
1102,1102,1102,128.0,128,4096,2048,8,502964845613899,502964889523289,502964845529922,502964847751445,43909390,2221523,2137546,4.868084024852087,96.21984557440999
1103,1103,1103,128.0,128,4096,4096,1,503041910047679,503041932372160,503041909962965,503041912184849,22324481,2221884,2137170,9.573212474681943,96.18728970549317
1104,1104,1104,128.0,128,4096,4096,4,503118765116723,503118850917766,503118765033679,503118767275529,85801043,2241850,2158806,2.516060323415882,96.29573789504204
1105,1105,1105,128.0,256,256,256,1,475775823490915,475775823615921,475775823405480,475775823798860,125006,393380,125006,100.0,31.777416238751332
1106,1106,1106,128.0,256,256,256,4,475851877726382,475851878458778,475851877645758,475851878269746,732396,623988,543364,74.18991911479583,87.07923870330839
1107,1107,1107,128.0,256,256,256,8,475928785770223,475928786622613,475928785688385,475928786063604,852390,375219,293381,34.4186346625371,78.1892707991866
1108,1108,1108,128.0,256,256,256,16,476004996450831,476004999212190,476004996373374,476004996891920,2761359,518546,441089,15.97362023554344,85.06265596494814
1109,1109,1109,128.0,256,256,256,32,476080344825195,476080348475670,476080344744012,476080345102392,3650475,358380,277197,7.593450167443963,77.34722919805793
1110,1110,1110,128.0,256,256,512,1,476156175316160,476156175725777,476156175235134,476156175592231,409617,357097,276071,67.39734923111101,77.30980657916476
1111,1111,1111,128.0,256,256,512,4,476231295639329,476231297111137,476231295554174,476231295900206,1471808,346032,260877,17.72493423055181,75.39100430018033
1112,1112,1112,128.0,256,256,512,8,476306651713043,476306654702484,476306651632579,476306651981498,2989441,348919,268455,8.980106983211913,76.9390603549821
1113,1113,1113,128.0,256,256,512,16,476382263601284,476382269661270,476382263522102,476382263871823,6059986,349721,270539,4.464350247673839,77.35852293685538
1114,1114,1114,128.0,256,256,1024,1,476459015317152,476459016790604,476459015234603,476459015596191,1473452,361588,279039,18.93777333771307,77.17042600971271
1115,1115,1115,128.0,256,256,1024,4,476534851876734,476534857667985,476534851785766,476534852134564,5791251,348798,257830,4.452060530617651,73.91957522692218
1116,1116,1116,128.0,256,256,1024,8,476610730784035,476610742248107,476610730702288,476610731051487,11464072,349199,267452,2.3329581321540895,76.59013914701931
1117,1117,1117,128.0,256,256,2048,1,476686415978574,476686421725524,476686415894502,476686416413369,5746950,518867,434795,7.5656652659236645,83.7970038564796
1118,1118,1118,128.0,256,256,2048,4,476762878038759,476762900416044,476762877957693,476762878466257,22377285,508564,427498,1.910410489923152,84.05982334573426
1119,1119,1119,128.0,256,256,2048,8,476838655066424,476838699252773,476838654984123,476838655498540,44186349,514417,432116,0.9779400420704594,84.00111193836906
1120,1120,1120,128.0,256,256,4096,1,476914452836686,476914475388210,476914452750248,476914453591213,22551524,840965,754527,3.345791619227153,89.72156986319288
1121,1121,1121,128.0,256,256,4096,4,476991198653376,476991285168823,476991198568879,476991199408240,86515447,839361,754864,0.8725193317211897,89.93317535601487
1122,1122,1122,128.0,256,512,256,1,482200383507501,482200383666144,482200383423910,482200384030418,158643,606508,158643,100.0,26.15678606053012
1123,1123,1123,128.0,256,512,256,4,482282691162346,482282691586637,482282691077432,482282691688991,424291,611559,424291,100.0,69.37858816565532
1124,1124,1124,128.0,256,512,256,8,482365459014282,482365459864348,482365458933152,482365459562271,850066,629119,547989,64.46428865523383,87.10418855574224
1125,1125,1125,128.0,256,512,256,16,482446830961757,482446832640880,482446830878687,482446831503798,1679123,625111,542041,32.281196791420285,86.7111600979666
1126,1126,1126,128.0,256,512,256,32,482529415358289,482529418767211,482529415273615,482529415889304,3408922,615689,531015,15.577211798920597,86.24727744039605
1127,1127,1127,128.0,256,512,512,1,482613871967200,482613872368999,482613871884570,482613872497333,401799,612763,401799,100.0,65.57168105776621
1128,1128,1128,128.0,256,512,512,4,482697983571998,482697985074436,482697983492095,482697984131238,1502438,639143,559240,37.222168235893925,87.49841584747075
1129,1129,1129,128.0,256,512,512,8,482782725990354,482782728983404,482782725909609,482782726526301,2993050,616692,535947,17.906383120896745,86.90675410091261
1130,1130,1130,128.0,256,512,512,16,482865379486788,482865385990514,482865379405683,482865380021893,6503726,616210,535105,8.22766826277737,86.8380909105662
1131,1131,1131,128.0,256,512,1024,1,482950851373784,482950852899395,482950851286825,482950851959284,1525611,672459,585500,38.37806623051355,87.06850529177244
1132,1132,1132,128.0,256,512,1024,4,483037415239600,483037422795293,483037415159737,483037415912380,7555693,752643,672780,8.90427919715637,89.38899318800547
1133,1133,1133,128.0,256,512,1024,8,483124652552904,483124664901367,483124652472324,483124653088414,12348463,616090,535510,4.336653071722368,86.9207420993686
1134,1134,1134,128.0,256,512,2048,1,483213363006186,483213369262986,483213362923877,483213363887483,6256800,963606,881297,14.085427055363764,91.45823085368916
1135,1135,1135,128.0,256,512,2048,4,483305173782176,483305201991780,483305173699587,483305175166103,28209604,1466516,1383927,4.905871773315216,94.36835329447479
1136,1136,1136,128.0,256,512,2048,8,483395722170318,483395769742757,483395722091424,483395722984949,47572439,893525,814631,1.71240116572539,91.17047648359028
1137,1137,1137,128.0,256,512,4096,1,483487653522199,483487677574406,483487653440171,483487654971676,24052207,1531505,1449477,6.026378369352966,94.64396133215367
1138,1138,1138,128.0,256,512,4096,4,483578280107772,483578366971774,483578280029071,483578281538806,86864002,1509735,1431034,1.64744194033335,94.78709839806324
1139,1139,1139,128.0,256,1024,256,1,489918705202847,489918705435098,489918705119857,489918706280673,232251,1160816,232251,100.0,20.00756364488429
1140,1140,1140,128.0,256,1024,256,4,490006077387723,490006077965806,490006077301595,490006078464696,578083,1163101,578083,100.0,49.70187455775552
1141,1141,1141,128.0,256,1024,256,8,490089705983309,490089706813889,490089705899878,490089707045860,830580,1145982,830580,100.0,72.47757818185626
1142,1142,1142,128.0,256,1024,256,16,490173332530225,490173334218207,490173332447061,490173333619183,1687982,1172122,1088958,64.51241778644558,92.90483413842587
1143,1143,1143,128.0,256,1024,256,32,490256230619022,490256234048788,490256230541239,490256231692273,3429766,1151034,1073251,31.292251424732765,93.2423368901353
1144,1144,1144,128.0,256,1024,512,1,490340488636267,490340489166801,490340488553558,490340489716659,530534,1163101,530534,100.0,45.6137515142709
1145,1145,1145,128.0,256,1024,512,4,490425090345660,490425091858159,490425090264594,490425091450748,1512499,1186154,1105088,73.06371772807783,93.16564290977394
1146,1146,1146,128.0,256,1024,512,8,490509545721506,490509548724134,490509545638716,490509546792395,3002628,1153679,1070889,35.66505740970909,92.82382707841609
1147,1147,1147,128.0,256,1024,512,16,490593357075228,490593363131962,490593356994724,490593358144875,6056734,1150151,1069647,17.660458590388814,93.00057122934294
1148,1148,1148,128.0,256,1024,1024,1,490676747655369,490676749126133,490676747572700,490676748742857,1470764,1170157,1087488,73.94034664976841,92.93522151301065
1149,1149,1149,128.0,256,1024,1024,4,490760295855997,490760301572151,490760295774370,490760296924320,5716154,1149950,1068323,18.689541954258054,92.901691377886
1150,1150,1150,128.0,256,1024,1024,8,490843429661147,490843441060060,490843429579640,490843430729911,11398913,1150271,1068764,9.376016818445759,92.91410458926636
1151,1151,1151,128.0,256,1024,2048,1,490926972367143,490926978071111,490926972278380,490926973594110,5703968,1315730,1226967,21.510762332467504,93.25370706755946
1152,1152,1152,128.0,256,1024,2048,4,491011976009392,491011998160660,491011975930072,491011977235017,22151268,1304945,1225625,5.5329789698720635,93.92158290196139
1153,1153,1153,128.0,256,1024,2048,8,491096707752768,491096751795070,491096707671972,491096708974993,44042302,1303021,1222225,2.775116069091938,93.79933247430394
1154,1154,1154,128.0,256,1024,4096,1,491181941957154,491181964515915,491181941873442,491181944123028,22558761,2249586,2165874,9.601032609902644,96.27878196254778
1155,1155,1155,128.0,256,1024,4096,4,491267295645700,491267382443000,491267295563885,491267297787531,86797300,2223646,2141831,2.467623992912222,96.32068233882552
1156,1156,1156,128.0,256,2048,256,1,496731927240024,496731927568215,496731927159680,496731929342675,328191,2182995,328191,100.0,15.03397854782077
1157,1157,1157,128.0,256,2048,256,4,496807881779030,496807882741913,496807881695479,496807883883164,962883,2187685,962883,100.0,44.0137862626475
1158,1158,1158,128.0,256,2048,256,8,496883781890949,496883783105087,496883781806797,496883784042832,1214138,2236035,1214138,100.0,54.29870283783572
1159,1159,1159,128.0,256,2048,256,16,496958581526897,496958583253326,496958581438535,496958583695739,1726429,2257204,1726429,100.0,76.48528887951643
1160,1160,1160,128.0,256,2048,256,32,497033623965092,497033627356291,497033623885510,497033626115532,3391199,2230022,2150440,63.412380105089674,96.43133565498458
1161,1161,1161,128.0,256,2048,512,1,497109732404894,497109733206888,497109732323112,497109734508391,801994,2185279,801994,100.0,36.699844733784566
1162,1162,1162,128.0,256,2048,512,4,497185454319712,497185455910151,497185454240411,497185456458205,1590439,2217794,1590439,100.0,71.71265681122773
