,mode,prefill_len,prefill_batch,decode_batch_size,cu_mask,baseline_mean_q1,baseline_std_q1,baseline_mean_q2,baseline_std_q2,baseline_mean_q3,baseline_std_q3,baseline_decode_mean_q1,baseline_decode_std_q1,baseline_prefill_mean_q1,baseline_prefill_std_q1,Unnamed: 0,mean_q1,std_q1,mean_q2,std_q2,mean_q3,std_q3,decode_mean_q1,decode_std_q1,prefill_mean_q1,prefill_std_q1,num_pairs,total_duration_avg,overlap_avg,total_duration_us_avg,overlap_us_avg
10,prefill_and_decode,256.0,1.0,2.0,160.0,,,48.6954,3.1108304839704752,23.0688,3.6504439045135295,13.617666666666668,0.0832666399786455,40.47933333333333,0.4325752343041995,238,,,75.6852,7.106215427356535,21.6418,2.000908718557647,13.952,0.0400000000000009,61.20666666666667,0.8639313244311332,3,0 days 00:00:00.000058855,0 days 00:00:00.000022545,58.855,22.544999999999998
11,prefill_and_decode,256.0,1.0,2.0,304.0,,,48.6954,3.1108304839704752,23.0688,3.6504439045135295,13.617666666666668,0.0832666399786455,40.47933333333333,0.4325752343041995,239,,,48.6954,3.1108304839704752,23.0688,3.6504439045135295,13.617666666666668,0.0832666399786455,40.47933333333333,0.4325752343041995,3,0 days 00:00:00.000062296,0 days 00:00:00.000013703,62.296,13.703000000000001
12,prefill_and_decode,256.0,1.0,4.0,32.0,,,48.4308,2.801135430499565,22.7564,4.058984823819867,13.684666666666669,0.3407643369446597,40.47933333333333,0.4325752343041995,240,,,48.1984,2.3814324050873235,39.2898,2.688233936992836,40.492,0.0399999999999991,40.88033333333333,0.498077637857123,3,0 days 00:00:00.000078206,0 days 00:00:00.000012093,78.206,12.093
13,prefill_and_decode,256.0,1.0,4.0,64.0,,,48.4308,2.801135430499565,22.7564,4.058984823819867,13.684666666666669,0.3407643369446597,40.47933333333333,0.4325752343041995,241,,,75.7978,5.4858479016465616,22.2994,1.1177644206182276,21.89033333333333,0.2503604068804265,63.73266666666667,0.0611010092660819,3,0 days 00:00:00.000061220,0 days 00:00:00.000022852,61.22,22.852
14,prefill_and_decode,256.0,1.0,4.0,96.0,,,48.4308,2.801135430499565,22.7564,4.058984823819867,13.684666666666669,0.3407643369446597,40.47933333333333,0.4325752343041995,242,,,75.8776,6.496982053230567,23.9508,0.9687183285145382,20.72733333333333,0.1447768397684307,62.26233333333334,0.1200013888808488,3,0 days 00:00:00.000061126,0 days 00:00:00.000024082,61.126,24.082
15,prefill_and_decode,256.0,1.0,4.0,128.0,,,48.4308,2.801135430499565,22.7564,4.058984823819867,13.684666666666669,0.3407643369446597,40.47933333333333,0.4325752343041995,243,,,76.9202,7.557511243789188,22.3636,2.4958814675380707,14.940666666666669,0.2730097678350237,60.51166666666666,0.197889699917233,3,0 days 00:00:00.000061968,0 days 00:00:00.000023895,61.968,23.895
16,prefill_and_decode,256.0,1.0,4.0,160.0,,,48.4308,2.801135430499565,22.7564,4.058984823819867,13.684666666666669,0.3407643369446597,40.47933333333333,0.4325752343041995,244,,,76.11019999999999,8.36089685380701,22.4112,2.6959784309226205,14.994666666666667,0.2502005861970225,61.20666666666667,0.8639313244311332,3,0 days 00:00:00.000060579,0 days 00:00:00.000023707,60.579,23.706999999999997
17,prefill_and_decode,256.0,1.0,4.0,304.0,,,48.4308,2.801135430499565,22.7564,4.058984823819867,13.684666666666669,0.3407643369446597,40.47933333333333,0.4325752343041995,245,,,48.4308,2.801135430499565,22.7564,4.058984823819867,13.684666666666669,0.3407643369446597,40.47933333333333,0.4325752343041995,3,0 days 00:00:00.000062449,0 days 00:00:00.000012802,62.449,12.802
18,prefill_and_decode,256.0,1.0,8.0,32.0,,,48.7198,2.8754464349036315,21.1846,3.0459685323390984,13.618,0.2355164537776503,40.47933333333333,0.4325752343041995,246,,,47.4844,2.0438410652494494,38.8892,2.7005594235269124,42.297,0.0800000000000054,40.88033333333333,0.498077637857123,3,0 days 00:00:00.000077831,0 days 00:00:00.000011479,77.83099999999999,11.479
19,prefill_and_decode,256.0,1.0,8.0,64.0,,,48.7198,2.8754464349036315,21.1846,3.0459685323390984,13.618,0.2355164537776503,40.47933333333333,0.4325752343041995,247,,,74.274,4.562110092928496,22.9808,1.7025976330301895,22.759,0.306050649403003,63.73266666666667,0.0611010092660819,3,0 days 00:00:00.000059549,0 days 00:00:00.000024041,59.549,24.041
20,prefill_and_decode,256.0,1.0,8.0,96.0,,,48.7198,2.8754464349036315,21.1846,3.0459685323390984,13.618,0.2355164537776503,40.47933333333333,0.4325752343041995,248,,,74.5544,5.731831147198945,23.8944,1.5131337680456398,21.67633333333333,0.1011945321316,62.26233333333334,0.1200013888808488,3,0 days 00:00:00.000062369,0 days 00:00:00.000024616,62.369,24.616
21,prefill_and_decode,256.0,1.0,8.0,128.0,,,48.7198,2.8754464349036315,21.1846,3.0459685323390984,13.618,0.2355164537776503,40.47933333333333,0.4325752343041995,249,,,77.0244,7.725098238857545,21.505000000000003,1.919056799576292,14.46,0.2668838698760185,60.51166666666666,0.197889699917233,3,0 days 00:00:00.000061728,0 days 00:00:00.000022651,61.728,22.651
22,prefill_and_decode,256.0,1.0,8.0,160.0,,,48.7198,2.8754464349036315,21.1846,3.0459685323390984,13.618,0.2355164537776503,40.47933333333333,0.4325752343041995,250,,,75.4288,7.6994340506299555,22.2908,2.694902168910774,14.62,0.0233880311270526,61.20666666666667,0.8639313244311332,3,0 days 00:00:00.000064,0 days 00:00:00.000023988,64.0,23.988000000000003
23,prefill_and_decode,256.0,1.0,8.0,304.0,,,48.7198,2.8754464349036315,21.1846,3.0459685323390984,13.618,0.2355164537776503,40.47933333333333,0.4325752343041995,251,,,48.7198,2.8754464349036315,21.1846,3.0459685323390984,13.618,0.2355164537776503,40.47933333333333,0.4325752343041995,3,0 days 00:00:00.000063572,0 days 00:00:00.000009582,63.571999999999996,9.582
24,prefill_and_decode,256.0,1.0,16.0,32.0,,,49.329,3.274198756948025,23.2932,3.212696017366101,14.660333333333334,0.9404490062376228,40.47933333333333,0.4325752343041995,252,,,47.5968,2.052707772674913,39.651,3.178022891673372,43.82033333333334,0.223788590713054,40.88033333333333,0.498077637857123,3,0 days 00:00:00.000077844,0 days 00:00:00.000012629,77.844,12.629000000000001
25,prefill_and_decode,256.0,1.0,16.0,64.0,,,49.329,3.274198756948025,23.2932,3.212696017366101,14.660333333333334,0.9404490062376228,40.47933333333333,0.4325752343041995,253,,,74.6748,4.442674217180455,22.58,1.4898364004144895,23.761333333333337,0.2017927980214682,63.73266666666667,0.0611010092660819,3,0 days 00:00:00.000060151,0 days 00:00:00.000023561,60.151,23.561
26,prefill_and_decode,256.0,1.0,16.0,96.0,,,49.329,3.274198756948025,23.2932,3.212696017366101,14.660333333333334,0.9404490062376228,40.47933333333333,0.4325752343041995,254,,,74.9394,6.093848726379742,23.9908,0.569270761588894,22.358,1.1351982205764766,62.26233333333334,0.1200013888808488,3,0 days 00:00:00.000060632,0 days 00:00:00.000024255,60.632,24.255
27,prefill_and_decode,256.0,1.0,16.0,128.0,,,49.329,3.274198756948025,23.2932,3.212696017366101,14.660333333333334,0.9404490062376228,40.47933333333333,0.4325752343041995,255,,,75.62100000000001,7.381311773661918,21.6012,1.7773466741184734,15.021,0.1220942259076984,60.51166666666666,0.197889699917233,3,0 days 00:00:00.000057879,0 days 00:00:00.000022598,57.879,22.598
28,prefill_and_decode,256.0,1.0,16.0,160.0,,,49.329,3.274198756948025,23.2932,3.212696017366101,14.660333333333334,0.9404490062376228,40.47933333333333,0.4325752343041995,256,,,75.18820000000001,7.031141137823927,22.1224,2.6195388525463783,15.315333333333331,0.2777054794802091,61.20666666666667,0.8639313244311332,3,0 days 00:00:00.000059295,0 days 00:00:00.000023573,59.295,23.573
